CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
ACTG,211,Intro Mang Acct for Actg Major,2656,Accounting,15,33,37,16,2,0,0,0,1,0,0,0,0,0,0,6,"Martin, Melissa",110,ACTG
ACTG,211,Intro Mang Acct for Actg Major,2656,Accounting,2,10,9,0,2,0,0,0,0,0,0,0,0,0,0,0,"Thomas, Barbara Ann",23,ACTG
ACTG,211,Intr Man Actg for Bus Scholars,2656,Accounting,21,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Martin, Melissa",35,ACTG
ACTG,315,Intermediate Financial Actg I,2656,Accounting,16,20,21,6,2,0,0,0,0,0,0,0,0,0,0,4,"Nekrasov, Alexander",69,ACTG
ACTG,316,Intermediate Financial Actg II,2656,Accounting,58,37,8,3,0,0,0,0,0,0,0,0,0,0,0,1,"Zhong, Rong",107,ACTG
ACTG,326,Cost Accounting,2656,Accounting,51,34,4,1,1,0,0,0,0,0,0,0,0,0,0,1,"Jastrzebski, Ronald J",92,ACTG
ACTG,355,Business Law I,2656,Accounting,16,17,10,2,0,0,0,0,0,0,0,0,0,0,0,1,"Scully, George",46,ACTG
ACTG,355,Business Law I,2656,Accounting,18,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"Marutzky, Eileen",35,ACTG
ACTG,417,Adv Financial Accounting,2656,Accounting,15,10,6,2,1,0,0,0,0,0,0,0,0,0,0,3,"Chen, Gary",37,ACTG
ACTG,435,Auditing,2656,Accounting,6,46,17,0,3,0,0,0,0,0,0,0,0,0,0,0,"Galvan, Abel",72,ACTG
ACTG,445,Federal Income Tax I,2656,Accounting,16,32,22,1,2,0,0,0,1,0,0,0,0,0,0,3,"Kemp, Robert E",77,ACTG
ACTG,446,Federal Income Tax II,2656,Accounting,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,3,"Kemp, Robert E",12,ACTG
ACTG,456,Business Law II,2656,Accounting,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marutzky, Eileen",11,ACTG
ACTG,465,Govt & Non-Profit Actg,2656,Accounting,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kemp, Robert E",12,ACTG
ACTG,470,Ethical Environment Business,2656,Accounting,46,34,6,1,2,0,0,0,0,0,1,0,0,0,0,0,"Scully, George",90,ACTG
ACTG,474,Actg Information Systems,2656,Accounting,30,31,7,0,2,0,0,0,0,0,0,0,0,0,0,4,"Jastrzebski, Ronald J",74,ACTG
ACTG,475,Database Accounting Systems,2656,Accounting,14,12,7,2,0,0,0,0,2,0,0,0,0,0,0,1,"Popowits, Michael T",38,ACTG
ACTG,484,International Accounting,2656,Accounting,9,11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",35,ACTG
ACTG,493,Actg Cases Research & Analysis,2656,Accounting,25,42,12,1,0,0,0,0,0,0,0,0,0,0,0,0,"Li, Siyi",80,ACTG
ACTG,500,Intro Financial Actg,2656,Accounting,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",20,ACTG
ACTG,500,Intro Financial Actg,2656,Accounting,14,16,7,1,0,0,0,0,0,0,0,0,0,0,0,1,"Mc Donagh, Eamonn Michael",39,ACTG
ACTG,502,Financial Accounting I,2656,Accounting,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Pandit, Shailendra",18,ACTG
ACTG,503,Financial Accounting II,2656,Accounting,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Pandit, Shailendra",13,ACTG
ACTG,506,Management Accounting,2656,Accounting,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Das, Somnath",14,ACTG
ACTG,506,Management Accounting,2656,Accounting,16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kemp, Robert E",31,ACTG
ACTG,508,Federal Income Tax-Grad,2656,Accounting,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kohorst, Chad",15,ACTG
ACTG,509,Business Law,2656,Accounting,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scully, George",10,ACTG
ACTG,516,Financial Statement Analysis,2656,Accounting,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",29,ACTG
ACTG,537,Fraud Examination,2656,Accounting,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",29,ACTG
ACTG,585,Corporate Valuation &Actg Info,2656,Accounting,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirschenheiter, Michael",17,ACTG
AH,100,Intro to Art &Art History,2910,Art History,61,35,22,2,3,0,0,0,0,0,0,0,0,0,0,13,Grad Asst,136,AH
AH,101,The Naked and the Nude,2910,Art History,16,14,4,1,5,0,0,0,3,0,0,0,0,0,0,13,"Archias, S Elise",56,AH
AH,111,World Hist Art & Built Env II,2910,Art History,101,77,30,11,22,0,0,0,4,0,2,0,0,0,0,5,"Higgins, Hannah B",252,AH
AH,180,Intro to Museum & Exhibition,2910,Art History,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,24,AH
AH,201,Reading&Writing Art Criticism,2910,Art History,5,21,3,1,3,0,0,0,1,0,0,0,0,0,0,0,Grad Asst,34,AH
AH,206,Museum & Exhibition in Motion,2910,Art History,7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"Moskalewicz, Magdalena Maria",13,AH
AH,207,Topics in Arch Art Design,2910,Art History,4,9,10,0,0,0,0,0,1,0,0,0,0,0,0,1,"Dubin, Nina",25,AH
AH,219,Art &Architecture of East Asia,2910,Art History,9,12,3,1,2,0,0,0,2,0,0,0,0,0,0,0,"Becker, Catherine",29,AH
AH,233,Film History II: WWII-Present,2492,English,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Rubin, Martin L.",16,AH
AH,236,History of Design II,2910,Art History,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Mekinda, Jonathan",12,AH
AH,265,History of Performance Art,2910,Art History,1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,"Archias, S Elise",14,AH
AH,273,Pre-Columb Art/South Amer,2910,Art History,13,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"Finegold, Andrew",28,AH
AH,542,Exhibition Practices,2910,Art History,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,"Stewart, Lorelei",18,AH
AH,544,Public Engagement in Museums,2910,Art History,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Estrada, William",13,AH
AH,546,Seminar Museum Exhibit Studies,2910,Art History,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Therese Maura",11,AH
AH,599,Dissertation Research,2910,Art History,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"Becker, Catherine",15,AH
AHS,102,Experiential Learning II,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,1,"John, Demetra",66,AHS
AHS,200,Intro Integrated Health,2797,Applied Health Sciences Admin,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kieso, Tiana Al-Aswad",38,AHS
AHS,210,Intro to Rehab Science,2797,Applied Health Sciences Admin,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hasnain, Rooshey",40,AHS
AHS,330,Phys and Mental Hlth in Rehab,2797,Applied Health Sciences Admin,25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",37,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,24,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Swirsky, Eric S",40,AHS
AHS,393,Health Science Experience,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"John, Demetra",10,AHS
AHS,402,Inter-professional Seminar,2797,Applied Health Sciences Admin,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",23,AHS
AHS,594,Spec Topics in AHS,2797,Applied Health Sciences Admin,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John, Demetra",11,AHS
ANAT,403,Human Neuroanatomy,2387,Anatomy and Cell Biology,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Unnerstall, James R",15,ANAT
ANAT,414,Neuroanatomy Allied Hlth,2387,Anatomy and Cell Biology,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anderson, Conwell H",10,ANAT
ANAT,544,Adv Craniofacial Anatomy,2758,Dentistry Administration,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reed, David Andrew",27,ANAT
ANTH,100,Human Adventure,2841,Anthropology,62,75,42,14,14,0,0,0,0,0,0,0,0,0,0,17,Grad Asst,224,ANTH
ANTH,101,World Cultures,2841,Anthropology,43,87,90,30,27,0,0,0,0,0,0,0,0,0,0,23,"Markovic, Alexander",300,ANTH
ANTH,102,Intro to Archaeology,2841,Anthropology,31,58,52,19,8,0,0,0,0,0,0,0,0,0,0,7,Grad Asst,175,ANTH
ANTH,105,Human Evolution,2841,Anthropology,53,105,59,14,8,0,0,0,2,0,0,0,0,0,0,8,Grad Asst,249,ANTH
ANTH,219,Anthropology of Globalization,2841,Anthropology,8,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Doane, Molly",24,ANTH
ANTH,226,North American Archaeology,2841,Anthropology,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,"LaMotta, Vincent",24,ANTH
ANTH,227,Anc Civ Mex and Cent Amer,2841,Anthropology,8,6,2,0,1,0,0,0,1,0,0,0,0,0,0,6,"Palka, Joel W",24,ANTH
ANTH,239,Adolescent Health,2841,Anthropology,12,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,Grad Asst,20,ANTH
ANTH,272,North American Indians,2841,Anthropology,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hasenstab, Robert John",16,ANTH
ANTH,276,Pacific Island Cultures,2841,Anthropology,8,12,3,1,1,0,0,0,0,0,0,0,0,0,0,4,Grad Asst,29,ANTH
ANTH,279,South Asian Cultures,2841,Anthropology,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Reddy, Gayatri",23,ANTH
ARAB,102,Elementary Arabic II,2349,Classics & Mediterran Studies,39,20,7,0,0,0,0,0,0,0,0,0,0,0,0,2,"Babiker, Mariam",68,ARAB
ARAB,104,Intermediate Arabic II,2349,Classics & Mediterran Studies,11,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,"Babiker, Mariam",16,ARAB
ARAB,104,Intermediate Arabic II,2349,Classics & Mediterran Studies,59,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",65,ARAB
ARAB,270,The Reel Arab,2349,Classics & Mediterran Studies,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",31,ARAB
ARCH,106,Architectural Studio 2,2911,School of Architecture,19,37,16,0,0,0,0,0,0,0,0,0,0,0,0,2,"Marullo, Francesco",74,ARCH
ARCH,200,Architecture and Society,2911,School of Architecture,3,14,14,4,3,0,0,0,1,0,0,0,0,0,0,6,"Brown, David P",45,ARCH
ARCH,206,Architectural Studio 4,2911,School of Architecture,7,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jaworska, Anna Maria",51,ARCH
ARCH,252,Modern Architecture,2911,School of Architecture,5,22,23,7,1,0,0,0,0,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",58,ARCH
ARCH,360,Architectural Technology 2,2911,School of Architecture,15,11,11,1,2,0,0,0,0,0,0,0,0,0,0,0,"Wheeler, Daniel H",40,ARCH
ARCH,366,Architectural Studio 6,2911,School of Architecture,7,17,10,4,0,0,0,0,0,0,0,0,0,0,0,1,"Torres, Antonio",39,ARCH
ARCH,372,Architectural Theory 2,2911,School of Architecture,5,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ahmed, Zehra Syed",56,ARCH
ARCH,466,Advanced Topic Studio 2,2911,School of Architecture,9,24,5,0,0,0,0,0,0,0,14,0,0,0,0,0,"Preissner, Paul",52,ARCH
ARCH,471,Structures II,2911,School of Architecture,21,15,10,6,1,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",53,ARCH
ARCH,499,Special Topics,2911,School of Architecture,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Torres, Antonio",11,ARCH
ARCH,532,Arch Theory & History II,2911,School of Architecture,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dean, Penelope",20,ARCH
ARCH,544,Professional Practices,2911,School of Architecture,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hanahan, Michael",17,ARCH
ARCH,552,Archtectural Design II,2911,School of Architecture,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunn, Sarah E",16,ARCH
ARCH,554,Architectural Design IV,2911,School of Architecture,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zago, Andrew",12,ARCH
ARCH,555,Design Development,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,"Palider, Ryan",12,ARCH
ARCH,562,Architectural Technology II,2911,School of Architecture,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lally, Sean",16,ARCH
ARCH,567,Research Studio,2911,School of Architecture,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lyster, Clare",19,ARCH
ARCH,573,Architectural Structures I,2911,School of Architecture,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",16,ARCH
ARST,209,Near Eastern Archaeology,2349,Classics & Mediterran Studies,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,"Harmansah, Omur",13,ARST
ART,101,Signifying Practices,2583,Art,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delos Reyes, Jennifer",12,ART
ART,112,Introduction to Drawing,2583,Art,16,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Frid, Dianna",20,ART
ART,112,Introduction to Drawing,2583,Art,30,9,1,0,1,0,0,0,1,0,0,0,0,0,0,2,"Nickodemus, Timothy Peter",44,ART
ART,130,Intro to Painting + Color,2583,Art,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kent, Caroline Renee",22,ART
ART,130,Intro to Painting + Color,2583,Art,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,23,ART
ART,130,Intro to Painting + Color,2583,Art,17,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Nafziger, Meghan",22,ART
ART,140,Introduction to Sculpture,2583,Art,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,"Raffel, Nicholas Brom",20,ART
ART,140,Introduction to Sculpture,2583,Art,14,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2,"Kaczynski, Kelly F",21,ART
ART,140,Introduction to Sculpture,2583,Art,12,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Young, Nathaniel James",20,ART
ART,150,Intro to New Media Arts,2583,Art,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Chambers, Jonathan R",22,ART
ART,150,Intro to New Media Arts,2583,Art,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Raaf, Sabrina Kay",18,ART
ART,150,Intro to New Media Arts,2583,Art,16,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,160,Intro to Digital Photo,2583,Art,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keihm, Colleen",20,ART
ART,160,Intro to Digital Photo,2583,Art,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Malagrino, Silvia A",17,ART
ART,160,Intro to Digital Photo,2583,Art,5,5,2,0,1,0,0,0,1,0,0,0,0,0,0,1,"Woods-Morrow, Derrick",15,ART
ART,160,Intro to Digital Photo,2583,Art,11,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"John, Brian Morrison",18,ART
ART,160,Intro to Digital Photo,2583,Art,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,160,Intro to Digital Photo,2583,Art,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Weber, Claudia",19,ART
ART,170,Introduction to Moving Image,2583,Art,30,9,2,1,4,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,47,ART
ART,170,Introduction to Moving Image,2583,Art,5,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Malmed, Jesse",18,ART
ART,212,Topics in Drawing I,2583,Art,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frid, Dianna",10,ART
ART,230,Topics in Painting I,2583,Art,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",12,ART
ART,260,Topics in Digital Photography,2583,Art,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,"Meerdo, Christopher Joseph",15,ART
ART,330,Topics in Painting II,2583,Art,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",11,ART
ART,360,Topics in Photography,2583,Art,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geissler, Beate",10,ART
ART,376,Topics in Audio,2583,Art,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Acierto, Alejandro Toledo",15,ART
ART,382,Topics in Art,2583,Art,7,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Young, Nathaniel James",11,ART
ART,402,Senior Projects: Thesis,2583,Art,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reeder, Jennifer K",19,ART
ART,520,Seminar in Contemporary Theory,2583,Art,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ischar, Doug",12,ART
ART,530,Advanced Studio Arts & Crit,2583,Art,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Smith, Cauleen",13,ART
ART,597,Master's Project,2583,Art,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,"Metzger, Matthew John",11,ART
ASP,31,Engl for Academic Purposes I,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,"Duke, Trischa Beth",10,ASP
ASP,33,"Live, Learn, Grow: Foundation",2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,"Mielcarek, Stephanie M",10,ASP
ASP,34,"Live, Learn, Grow: Bridge",2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,"Mielcarek, Stephanie M",25,ASP
ASP,36,English Lab-Humanities,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,"Zenner, Audrey Marsha",12,ASP
ASP,39,English Lab-Mathematics,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,"Ingebretson, Daniel Jordan",18,ASP
ASP,55,Comm Skls-Intl Grad Students,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,"Zenner, Audrey Marsha",10,ASP
ASP,80,Workshop for Calculus -LARES,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,"Mankus, Terrance A",13,ASP
ASP,92,Vocabulary Enrichment,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,"Baniasad, Bahar",10,ASP
ASP,95,Academic & Professional Wrtg,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,"Mann, Jon",10,ASP
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,"Warner, Kimberly",14,BA
BA,190,UIC Business Seminar Program,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,"Prazza, Angela J",119,BA
BA,200,Managerial Communication,2785,Business Administration Admini,20,11,3,0,1,0,0,0,0,0,0,0,0,0,0,1,"Thomas, Richard Steven",36,BA
BA,200,Managerial Communication,2785,Business Administration Admini,23,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Souri, Ranjit",33,BA
BA,200,Managerial Communication,2785,Business Administration Admini,64,69,8,0,3,0,0,0,0,0,0,0,0,0,0,1,"Wang, Jie",145,BA
BA,200,Managerial Communication,2785,Business Administration Admini,44,14,7,2,1,0,0,0,0,0,0,0,0,0,0,0,"Corte, Anthony M",68,BA
BA,200,Managerial Communication,2785,Business Administration Admini,60,44,20,0,3,0,0,0,0,0,0,0,0,0,0,3,"Kohler, William Russell",130,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,1,"Rodriguez, Paul",59,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,3,0,0,0,0,17,3,0,"Wilson, Jeffrey Crossen",23,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,1,0,0,0,0,46,2,2,"Souri, Ranjit",51,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,144,7,0,"Warner, Kimberly",151,BA
BA,289,Business Internship Program,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,1,"Anderson, John D",76,BA
BA,290,Business Ethics,2785,Business Administration Admini,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Thomas, Richard Steven",18,BA
BA,320,Civic Engagement,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,"Wilson, Jeffrey Crossen",13,BA
BA,420,Professional Presence,2785,Business Administration Admini,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas, Richard Steven",17,BA
BA,420,Professional Presence,2785,Business Administration Admini,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Warner, Kimberly",20,BA
BA,420,Professional Presence,2785,Business Administration Admini,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rodriguez, Paul",58,BA
BA,420,Professional Presence,2785,Business Administration Admini,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Souri, Ranjit",54,BA
BA,589,Corporate Bus Intern Program,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"Kubik, Elizabeth Virginia",10,BA
BCMG,515,Journal Club,2509,Biochem & Molecular Genetics,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Benevolenskaya, Elizaveta V",13,BCMG
BCMG,595,Student Research Seminars,2509,Biochem & Molecular Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,"Moser, Bettina Anita",29,BCMG
BCMG,599,PhD Thesis Research,2509,Biochem & Molecular Genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,"Katzen, Alisa L",18,BCMG
BHIS,405,Med Sci & Humn Pathophysiology,2318,Biomed & Health Info Sciences,14,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,"Wencel-Drake, June D",22,BHIS
BHIS,406,Medical Terminology for HIM,2318,Biomed & Health Info Sciences,73,66,37,9,2,0,0,0,1,0,0,0,0,0,0,2,"Wencel-Drake, June D",190,BHIS
BHIS,437,Health Care Data,2318,Biomed & Health Info Sciences,26,12,3,3,0,0,0,0,2,0,1,0,0,0,0,2,"Orzechowski, John Stanley",49,BHIS
BHIS,460,Intro to Hlth Informatics,2318,Biomed & Health Info Sciences,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Swirsky, Eric S",16,BHIS
BHIS,480,Mgmt & Bus Practices,2318,Biomed & Health Info Sciences,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hitchcock, Lois Marie",15,BHIS
BHIS,499,Info Sources in BHIS,2318,Biomed & Health Info Sciences,45,20,4,0,1,0,0,0,1,0,0,0,0,0,0,3,"Wencel-Drake, June D",74,BHIS
BHIS,500,Strategic Inquiry in BHIS,2318,Biomed & Health Info Sciences,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abraham, Joanna",19,BHIS
BHIS,503,Comm Skills in HI,2318,Biomed & Health Info Sciences,31,31,2,0,0,0,0,0,0,0,2,0,0,0,0,0,"Bimmerle, Cathleen",66,BHIS
BHIS,505,Ethics&Legal Issues/Hlth Info,2318,Biomed & Health Info Sciences,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Swirsky, Eric S",30,BHIS
BHIS,509,Infrmtcs for Clin Investigator,2318,Biomed & Health Info Sciences,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boyd, Andrew",14,BHIS
BHIS,510,Health Care Info Systems,2318,Biomed & Health Info Sciences,40,18,3,0,0,0,0,0,0,0,1,0,0,0,0,2,"Isola, Miriam L.",64,BHIS
BHIS,511,Appl of Hlthcare Info Sys,2318,Biomed & Health Info Sciences,48,9,3,0,1,0,0,0,1,0,0,0,0,0,0,1,"Bimmerle, Cathleen",63,BHIS
BHIS,515,Mgmt Hlth Care Comm Syst,2318,Biomed & Health Info Sciences,21,13,4,0,0,0,0,1,0,0,0,0,0,0,0,2,"Ponder, Anthony",41,BHIS
BHIS,517,Health Care Info Security,2318,Biomed & Health Info Sciences,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Foster, LeRoy",25,BHIS
BHIS,520,Hlth Info Syst Analysis & Dsgn,2318,Biomed & Health Info Sciences,45,19,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"Orzechowski, John Stanley",69,BHIS
