CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
ACTG,585,Corporate Valuation &Actg Info,2656,Accounting,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pandit, Shailendra",29,ACTG
AH,100,Intro to Art &Art History,2910,Art History,43,33,12,5,11,0,0,0,0,0,7,0,0,0,0,9,Grad Asst,120,AH
AH,101,The Naked and the Nude,2910,Art History,27,10,1,3,5,0,0,0,0,0,0,0,0,0,0,3,Grad Asst,49,AH
AH,111,World Hist Art & Built Env II,2910,Art History,113,86,33,16,43,0,0,0,3,0,0,0,0,0,0,14,"Reeves, Christopher Matthew",308,AH
AH,122,Chicago Architecture,2910,Art History,11,11,4,1,1,0,0,0,0,0,4,0,0,0,0,6,Grad Asst,38,AH
AH,125,Asian Art and Architecture,2910,Art History,10,17,7,3,5,0,0,0,0,0,0,0,0,0,0,5,"Becker, Catherine",47,AH
AH,130,Photography in History,2910,Art History,20,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,33,AH
AH,180,Intro to Museum & Exhibition,2910,Art History,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,"Stewart, Lorelei",29,AH
AH,201,Reading&Writing Art Criticism,2910,Art History,26,8,3,0,2,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,40,AH
AH,207,Art and Psychoanalysis,2910,Art History,21,12,3,0,1,0,0,0,0,0,0,0,0,0,0,3,Grad Asst,40,AH
AH,208,Modern/Contemp Latin American,2910,Art History,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,11,AH
AH,210,Egyptian Art/Archaeology,2910,Art History,9,8,6,2,1,0,0,0,0,0,0,0,0,0,0,1,"Johnson, Peri",27,AH
AH,219,Art &Architecture of East Asia,2910,Art History,13,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0,"Becker, Catherine",28,AH
AH,233,Film History II: WWII-Present,2492,English,3,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Rubin, Martin L.",11,AH
AH,236,History of Design II,2895,School of Design,5,10,1,1,2,0,0,0,0,0,0,0,0,0,0,1,"Brown, Jefferson Dakota",20,AH
AH,252,Art of Baroque and Rococo,2910,Art History,2,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,"Pollak, Martha",14,AH
AH,261,Modern Art 1900 to 1968,2910,Art History,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Archias, S Elise",10,AH
AH,263,Latin Amer Colonial Art,2910,Art History,10,2,1,0,1,0,0,0,2,0,0,0,0,0,0,1,"Ortega, Emmanuel",17,AH
AH,274,Visual Culture Mesoamerica,2910,Art History,22,17,10,6,6,0,0,0,0,0,0,0,0,0,0,3,"Finegold, Andrew",64,AH
AH,302,Museum & Exhibition Workshop,2910,Art History,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ortega, Emmanuel",13,AH
AH,562,Pre-Columbian / (Post-)Modern,2910,Art History,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Finegold, Andrew",12,AH
AHS,101,Rehab Sci Student Success,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,2,"Wescott, Jennifer J",25,AHS
AHS,102,Intro Clinical Research,2797,Applied Health Sciences Admin,15,14,3,0,2,0,0,0,0,0,0,0,0,0,0,2,"Wescott, Jennifer J",36,AHS
AHS,200,Intro Integrated Health,2797,Applied Health Sciences Admin,130,9,2,0,1,0,0,0,0,0,0,0,0,0,0,9,"Kieso, Tiana Al-Aswad",151,AHS
AHS,200,Intro Integrated Health,2797,Applied Health Sciences Admin,30,6,0,0,1,0,0,0,2,0,0,0,0,0,0,1,"Alve, Mohammad Yeasir Arafat",40,AHS
AHS,210,Intro to Rehab Science,2797,Applied Health Sciences Admin,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hasnain, Rooshey",20,AHS
AHS,325,Rehab Case Management,2797,Applied Health Sciences Admin,20,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,"Schwartz, Orit",31,AHS
AHS,330,Phys and Mental Hlth in Rehab,2797,Applied Health Sciences Admin,9,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit",22,AHS
AHS,365,Measurement in Rehab,2797,Applied Health Sciences Admin,10,8,11,6,0,0,0,0,0,0,0,0,0,0,0,1,"Bulanda, Michelle M",36,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,58,29,3,1,6,0,0,0,1,0,0,0,0,0,0,2,"Jackson, Ann W",100,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,67,15,8,1,5,0,0,0,1,0,0,0,0,0,0,4,"Swirsky, Eric S",101,AHS
AHS,393,Synthesis in Health/Rehab Sci,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"Schwartz, Orit",13,AHS
AHS,393,Synthesis in Health/Rehab Sci,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,"Kieso, Tiana Al-Aswad",10,AHS
AHS,393,Synthesis in Health/Rehab Sci,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,"Wescott, Jennifer J",23,AHS
AHS,402,Inter-professional Seminar,2797,Applied Health Sciences Admin,36,9,8,0,0,0,0,0,1,0,0,0,0,0,0,1,"Wescott, Jennifer J",55,AHS
ANAT,403,Human Neuroanatomy,2387,Anatomy and Cell Biology,27,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sharma, Kamal",44,ANAT
ANAT,443,Clinical Anatomy,2387,Anatomy and Cell Biology,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Savakova, Denitsa",40,ANAT
ANTH,100,Human Adventure,2841,Anthropology,96,115,36,13,11,0,0,0,2,0,0,0,0,0,0,25,"Landau, Kristin V",298,ANTH
ANTH,101,World Cultures,2841,Anthropology,57,111,45,11,26,0,0,0,1,0,0,0,0,0,0,26,"MacLochlainn, Scott",277,ANTH
ANTH,102,Intro to Archaeology,2841,Anthropology,159,107,73,41,24,0,0,0,1,0,0,0,0,0,0,20,"LaMotta, Vincent",425,ANTH
ANTH,105,Human Evolution,2841,Anthropology,147,90,47,17,15,0,0,0,0,0,0,0,0,0,0,9,"Lee, Amanda",325,ANTH
ANTH,216,"Medicine, Culture, & Society",2841,Anthropology,82,27,15,8,6,0,0,0,2,0,0,0,0,0,0,9,"Reddy, Gayatri",149,ANTH
ANTH,217,Folklore,2841,Anthropology,8,7,1,2,3,0,0,0,0,0,0,0,0,0,0,1,"Markovic, Alexander",22,ANTH
ANTH,217,Politics of Language,2841,Anthropology,16,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"MacLochlainn, Scott",20,ANTH
ANTH,217,Death & Dying Across Cultures,2841,Anthropology,18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Giampaoli, Michelangelo",24,ANTH
ANTH,229,Feminist Archaeologies,2841,Anthropology,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"Gravalos, Marie Elizabeth",18,ANTH
ANTH,229,Rise of African States,2841,Anthropology,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,"Bandama, Foreman",18,ANTH
ANTH,238,Biology of Women,2841,Anthropology,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Starkweather, Kathrine Elizabeth",16,ANTH
ANTH,239,Forensic Anthropology,2841,Anthropology,14,5,1,1,2,0,0,0,0,0,0,0,0,0,0,2,"Lee, Amanda",25,ANTH
ANTH,242,Intro Arab American Studies,2873,Prog in Global Asian Studies,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Naber, Nadine",20,ANTH
ANTH,262,"Gen,Race,Sexuality,Health",2369,Gender and Women's Studies,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Reddy, Gayatri",10,ANTH
ANTH,309,Writing Culture,2841,Anthropology,5,7,3,1,1,0,0,0,0,0,0,0,0,0,0,3,"Hendrickson, Mitchel J",20,ANTH
ANTH,320,How Archaeologists Think,2841,Anthropology,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaMotta, Vincent",20,ANTH
ANTH,320,Ancient Egypt,2841,Anthropology,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,"Roosevelt, Anna C",17,ANTH
ARAB,102,Elementary Arabic II,2349,Classics & Mediterran Studies,52,10,4,0,0,0,0,0,1,0,0,0,0,0,0,4,"Babiker, Mariam",71,ARAB
ARAB,104,Intermediate Arabic II,2349,Classics & Mediterran Studies,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Kamal, Mustapha",48,ARAB
ARAB,104,Intermediate Arabic II,2349,Classics & Mediterran Studies,38,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Almahamid, Jumana Mohammed",48,ARAB
ARAB,250,The Heritage of Muslim Iberia,2349,Classics & Mediterran Studies,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"Kamal, Mustapha",26,ARAB
ARCH,106,Architectural Studio 2,2911,School of Architecture,11,56,42,8,2,0,0,0,0,0,0,0,0,0,0,4,"De Jong, Judith",123,ARCH
ARCH,200,Architecture and Society,2911,School of Architecture,22,19,19,5,9,0,0,0,4,0,0,0,0,0,0,1,"Kelley, Jayne E",79,ARCH
ARCH,206,Architectural Studio 4,2911,School of Architecture,11,33,17,1,1,0,0,0,0,0,2,0,0,0,0,0,"Jaworska, Anna Maria",65,ARCH
ARCH,210,Architecture as Archetype,2911,School of Architecture,11,15,4,0,4,0,0,0,0,0,0,0,0,0,0,0,"Ahmed, Zehra Syed",34,ARCH
ARCH,252,Modern Architecture,2911,School of Architecture,28,36,4,5,2,0,0,0,3,0,0,0,0,0,0,2,"Marullo, Francesco",80,ARCH
ARCH,360,Architectural Technology 2,2911,School of Architecture,18,18,28,5,1,0,0,0,0,0,0,0,0,0,0,0,"Wheeler, Daniel H",70,ARCH
ARCH,366,Architectural Studio 6,2911,School of Architecture,15,40,12,0,0,0,0,0,1,0,1,0,0,0,0,0,"Hicks, Stewart Roger",69,ARCH
ARCH,372,Architectural Theory 2,2911,School of Architecture,7,36,29,3,6,0,0,0,1,0,0,0,0,0,0,1,"Dean, Penelope",83,ARCH
ARCH,466,Advanced Topic Studio 2,2911,School of Architecture,13,27,12,0,0,0,0,0,0,0,1,0,0,0,0,0,"Eisenschmidt, Alexander",53,ARCH
ARCH,471,Structures II,2911,School of Architecture,26,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",48,ARCH
ARCH,499,Special Topics,2911,School of Architecture,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kelley, Jayne E",12,ARCH
ARCH,532,Arch Theory & History II,2911,School of Architecture,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Ahmed, Zehra Syed",13,ARCH
ARCH,544,Professional Practices,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,"Hanahan, Michael",18,ARCH
ARCH,552,Archtectural Design II,2911,School of Architecture,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Dunn, Sarah E",13,ARCH
ARCH,554,Architectural Design IV,2911,School of Architecture,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Materia, Barbara",10,ARCH
ARCH,555,Design Development,2911,School of Architecture,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gibson, Grant",10,ARCH
ARCH,562,Architectural Technology II,2911,School of Architecture,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Kelley, Thomas",13,ARCH
ARCH,567,Research Studio,2911,School of Architecture,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zago, Andrew",17,ARCH
ARCH,573,Architectural Structures I,2911,School of Architecture,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",12,ARCH
ART,101,Signifying Practices,2583,Art,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bernblum, Iris R",20,ART
ART,101,Signifying Practices,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Aguilar, Alberto",20,ART
ART,112,Introduction to Drawing,2583,Art,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,"Ovid, Sherwin Samuel",20,ART
ART,112,Introduction to Drawing,2583,Art,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Morgan-Cloud, Nyeema",20,ART
ART,112,Introduction to Drawing,2583,Art,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,112,Introduction to Drawing,2583,Art,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dunton, Sarabeth",20,ART
ART,130,Intro to Painting + Color,2583,Art,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Grad Asst,40,ART
ART,130,Intro to Painting + Color,2583,Art,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bogdanova, Sofiya",20,ART
ART,130,Intro to Painting + Color,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Martinez, Victoria",20,ART
ART,140,Introduction to Sculpture,2583,Art,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Hutchinson, Zachary Odell",19,ART
ART,140,Introduction to Sculpture,2583,Art,13,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,140,Introduction to Sculpture,2583,Art,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valdez, Tamara Nicole",20,ART
ART,150,Intro to New Media Arts,2583,Art,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"Hamilton-Gamache, Wanbli Wichakpi",20,ART
ART,150,Intro to New Media Arts,2583,Art,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,"Condo, Sara A",20,ART
ART,150,Intro to New Media Arts,2583,Art,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Raaf, Sabrina Kay",14,ART
ART,150,Intro to New Media Arts,2583,Art,8,3,4,1,1,0,0,0,1,0,0,0,0,0,0,1,Grad Asst,19,ART
ART,151,Intro to Creative Coding,2583,Art,18,11,2,0,5,0,0,0,1,0,0,0,0,0,0,6,"Livingston, Graham McIntosh",43,ART
ART,151,Intro to Creative Coding,2583,Art,11,4,3,0,2,0,0,0,0,0,0,0,0,0,0,3,"Perry, Alan James",23,ART
ART,151,Intro to Creative Coding,2583,Art,8,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Green, Morgan",21,ART
ART,160,Intro to Digital Photo,2583,Art,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bernblum, Iris R",20,ART
ART,160,Intro to Digital Photo,2583,Art,14,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Sohrabi, Sanaz",20,ART
ART,160,Intro to Digital Photo,2583,Art,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,20,ART
ART,160,Intro to Digital Photo,2583,Art,24,9,2,1,2,0,0,0,0,0,0,0,0,0,0,2,"Washington, Zuri Aqeela",40,ART
ART,160,Intro to Digital Photo,2583,Art,10,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"Mueller, Eileen",20,ART
ART,170,Introduction to Filmmaking,2583,Art,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Malmed, Jesse",19,ART
ART,170,Introduction to Filmmaking,2583,Art,11,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,"Taul, Paige Owens",19,ART
ART,170,Introduction to Filmmaking,2583,Art,13,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,20,ART
ART,170,Introduction to Filmmaking,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hutchinson, Zachary Odell",20,ART
ART,190,#love#chicago#art?...#followme,2583,Art,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,"Majeed, Faheem",16,ART
ART,210,Learning in Art Education,2583,Art,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Estrada, William",11,ART
ART,230,Topics in Painting I,2583,Art,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Metzger, Matthew John",22,ART
ART,240,Topics in Sculpture,2583,Art,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Valdez, Tamara Nicole",18,ART
ART,250,INTERMEDIATE (GAME PLAY),2583,Art,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hamilton-Gamache, Wanbli Wichakpi",15,ART
ART,260,Topics in Digital Photography,2583,Art,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,"Miller, Nathan A",20,ART
ART,272,TOPICS VIDEO 1: SELF IN CINEMA,2583,Art,6,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,"Taul, Paige Owens",16,ART
ART,280,COLLAB PRINTMAKING PRINT SHOP,2583,Art,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,2,"Estrada, William",20,ART
ART,312,TOPICS IN DRAWING II,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Johanson, Kyle Eric",20,ART
ART,362,ANALOG PHOTOGRAPHY,2583,Art,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Keihm, Colleen",13,ART
ART,376,Topics in Audio:Radical Listen,2583,Art,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratman, Deborah Renee",14,ART
ART,381,Topics in Documentary Media,2583,Art,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malagrino, Silvia A",13,ART
ART,382,THINKING IS MAKING,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",19,ART
ART,400,Advanced Critique,2583,Art,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Young, Nathaniel James",11,ART
ART,402,Senior Projects: Thesis,2583,Art,23,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"Funk, Tiffany Ann",28,ART
ART,484,Ed Practicum with Seminar I,2583,Art,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sandlos, Karyn",12,ART
ART,485,Ed Practicum with Seminar II,2583,Art,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sandlos, Karyn",12,ART
ART,530,Advanced Graduate Critique,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Majeed, Faheem",19,ART
ASP,96,Independent Study,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,2,0,0,0,0,24,0,0,"Mobley, Marcus",26,ASP
ASP,96,Independent Study,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,1,0,0,21,3,1,"Ramirez, Elizabeth",26,ASP
BA,100,Intro to Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,"Warner, Kimberly",59,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,1,0,0,0,0,33,3,1,"Soriano, Diana Ethel",38,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,"Anderson, Stephanie Leigh",60,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,1,"Lord, Morgan",37,BA
BA,190,Seminar for Bus Scholars,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1,"Sanchez, Mayra",142,BA
BA,200,Managerial Communication,2785,Business Administration Admini,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wang, Jie",26,BA
BA,200,Managerial Communication,2785,Business Administration Admini,9,14,5,3,1,0,0,0,0,0,0,0,0,0,0,0,"Corte, Anthony M",32,BA
BA,200,Managerial Communication,2785,Business Administration Admini,39,50,19,0,5,0,0,0,0,0,0,0,0,0,0,6,"Andrews, Dean",119,BA
BA,200,Managerial Communication,2785,Business Administration Admini,26,29,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Wang, Jie",59,BA
BA,200,Managerial Communication,2785,Business Administration Admini,51,50,13,1,2,0,0,0,0,0,0,0,0,0,0,2,"Bailey, Lisa",119,BA
BA,200,Managerial Communication,2785,Business Administration Admini,43,34,10,0,1,0,0,0,0,0,0,0,0,0,0,2,"Banks, Jacinta",90,BA
BA,220,Bus Prof Dev II - Bus Scholars,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,"Rodriguez, Paul",35,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,1,"Wilson, Jeffrey Crossen",115,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,1,"Rodriguez, Paul",76,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,"Souri, Ranjit J",95,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,1,0,0,69,2,1,"Lord, Morgan",73,BA
BA,289,Business Internship Prog I,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,"Bieliauskas, Rita Maria",15,BA
BA,290,Business Ethics,2785,Business Administration Admini,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Leahy, Edward",25,BA
BA,300,Adv Mngrl Comm for BBA Online,2785,Business Administration Admini,14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Atchley, Cindy J",24,BA
BA,300,Adv Mgrl Comm for BBA Online,2785,Business Administration Admini,12,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Atchley, Cindy J",23,BA
BA,320,Civic Engagement,2785,Business Administration Admini,0,0,0,0,0,0,0,0,1,0,1,0,0,151,0,2,"Lloyd, Anna K",155,BA
BA,320,Civic Engagement,2785,Business Administration Admini,0,0,0,0,0,0,0,0,1,0,0,0,0,94,0,1,"Wilson, Jeffrey Crossen",96,BA
BA,330,Business Decision Making,2785,Business Administration Admini,21,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Adams, Vangeliya Pavlova",32,BA
BA,330,Bus Dec Mkng for BBA Online,2785,Business Administration Admini,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adams, Vangeliya Pavlova",27,BA
