CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
AH,100,Intro to Art &Art History,2910,Art History,34,59,22,4,4,0,0,0,0,0,0,0,0,0,0,9,Grad Asst,132,AH
AH,101,The Naked and the Nude,2910,Art History,23,20,17,5,7,0,0,0,0,0,0,0,0,0,0,11,"Stimson, Blake",83,AH
AH,111,World Hist Art & Built Env II,2910,Art History,135,82,53,32,26,0,0,0,5,0,0,0,0,0,0,17,"Higgins, Hannah B",350,AH
AH,125,Asian Art and Architecture,2910,Art History,8,10,3,0,3,0,0,0,3,0,0,0,0,0,0,3,"Becker, Catherine",30,AH
AH,130,Photography in History,2910,Art History,24,11,3,0,0,0,0,0,0,0,0,0,0,0,0,2,Grad Asst,40,AH
AH,201,Reading&Writing Art Criticism,2910,Art History,11,11,7,0,1,0,0,0,4,0,0,0,0,0,0,1,Grad Asst,35,AH
AH,205,Roman Art and Archaeology,2349,Classics & Mediterran Studies,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tobin, Jennifer L",20,AH
AH,208,"Topics Modern Arch, Art&Design",2910,Art History,7,8,5,2,1,0,0,0,2,0,0,0,0,0,0,0,"Archias, S Elise",25,AH
AH,208,"Topics Modern Arch, Art&Design",2910,Art History,15,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"Ortega, Emmanuel",27,AH
AH,209,Near Eastern Archaeology,2349,Classics & Mediterran Studies,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tobin, Jennifer L",20,AH
AH,218,Pompeii,2349,Classics & Mediterran Studies,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ros, Karen E",10,AH
AH,250,Italian Renaissance Art,2910,Art History,4,4,5,4,1,0,0,0,0,0,0,0,0,0,0,2,"Pollak, Martha",20,AH
AH,263,Latin Amer Colonial Art,2910,Art History,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ortega, Emmanuel",10,AH
AH,273,Visual Culture Ancient Andes,2910,Art History,7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Finegold, Andrew",19,AH
AH,599,Dissertation Research,2910,Art History,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,"Dubin, Nina",19,AH
AHS,102,Experiential Learning II,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,"Doran, Eileen Marie",44,AHS
AHS,102,Experiential Learning II,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,"John, Demetra",41,AHS
AHS,200,Intro Integrated Health,2797,Applied Health Sciences Admin,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Kieso, Tiana Al-Aswad",130,AHS
AHS,210,Intro to Rehab Science,2797,Applied Health Sciences Admin,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hasnain, Rooshey",46,AHS
AHS,325,Rehab Case Management,2797,Applied Health Sciences Admin,20,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit",32,AHS
AHS,330,Phys and Mental Hlth in Rehab,2797,Applied Health Sciences Admin,26,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit",39,AHS
AHS,365,Measurement in Rehab,2797,Applied Health Sciences Admin,13,13,6,2,1,0,0,0,0,0,1,0,0,0,0,0,"Bulanda, Michelle M",36,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,71,38,5,3,0,0,0,0,1,0,0,0,0,0,0,2,"Swirsky, Eric S",120,AHS
AHS,393,Health Science Experience,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"Kieso, Tiana Al-Aswad",15,AHS
AHS,393,Health Science Experience,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,"Bulanda, Michelle M",33,AHS
AHS,402,Inter-professional Seminar,2797,Applied Health Sciences Admin,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",51,AHS
ANAT,403,Human Neuroanatomy,2387,Anatomy and Cell Biology,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Cotanche, Douglas A",37,ANAT
ANAT,443,Clinical Anatomy,2387,Anatomy and Cell Biology,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Klopp, Emily",31,ANAT
ANAT,544,Adv Craniofacial Anatomy,2758,Dentistry Administration,20,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"Reed, David Andrew",37,ANAT
ANTH,100,Human Adventure,2841,Anthropology,50,52,31,8,12,0,0,0,0,0,0,0,0,0,0,16,"Bauer, Brian S",169,ANTH
ANTH,101,World Cultures,2841,Anthropology,50,33,20,15,5,0,0,0,0,0,194,0,0,0,0,19,"Stubbs, Matilda Lynn",336,ANTH
ANTH,102,Intro to Archaeology,2841,Anthropology,96,121,87,25,9,0,0,0,0,0,0,0,0,0,0,12,"LaMotta, Vincent",350,ANTH
ANTH,105,Human Evolution,2841,Anthropology,151,150,51,26,12,0,0,0,2,0,0,0,0,0,0,8,"Klein, Laura Danielle",400,ANTH
ANTH,207,Asian Cities,2841,Anthropology,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bedi, Tarini",15,ANTH
ANTH,215,Anthropology of Religion,2841,Anthropology,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Giampaoli, Michelangelo",25,ANTH
ANTH,216,"Medicine, Culture, & Society",2841,Anthropology,42,16,7,3,2,0,0,0,3,0,0,0,0,0,0,4,"Reddy, Gayatri",77,ANTH
ANTH,217,Car Culture,2841,Anthropology,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stubbs, Matilda Lynn",15,ANTH
ANTH,223,Southwestern Archaeology,2841,Anthropology,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaMotta, Vincent",24,ANTH
ANTH,227,Anc Civ Mex and Cent Amer,2841,Anthropology,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rossi, Franco Dellarocca",18,ANTH
ANTH,239,Forensic Anthropology,2841,Anthropology,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Nicholas, Christina Lynne",24,ANTH
ANTH,239,Regional Human Populations,2841,Anthropology,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,"Rogers, Leland",12,ANTH
ANTH,239,Evolution & Human Development,2841,Anthropology,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Klein, Laura Danielle",22,ANTH
ANTH,272,North American Indians,2841,Anthropology,10,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Hasenstab, Robert John",19,ANTH
ANTH,309,Writing Culture,2841,Anthropology,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,2,"Markovic, Alexander",15,ANTH
ANTH,394,Anth of Health and Wellbeing,2841,Anthropology,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Giampaoli, Michelangelo",22,ANTH
ARAB,102,Elementary Arabic II,2349,Classics & Mediterran Studies,22,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,"Almahamid, Jumana Mohammed",45,ARAB
ARAB,102,Elementary Arabic II,2349,Classics & Mediterran Studies,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,"Babiker, Mariam",24,ARAB
ARAB,104,Intermediate Arabic II,2349,Classics & Mediterran Studies,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Kamal, Mustapha",39,ARAB
ARAB,104,Intermediate Arabic II,2349,Classics & Mediterran Studies,22,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Babiker, Mariam",37,ARAB
ARAB,202,Media Arabic,2349,Classics & Mediterran Studies,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",28,ARAB
ARAB,270,The Reel Arab,2349,Classics & Mediterran Studies,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",34,ARAB
ARAB,299,Independent Reading,2349,Classics & Mediterran Studies,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Babiker, Mariam",11,ARAB
ARCH,106,Architectural Studio 2,2911,School of Architecture,16,29,29,2,3,0,0,0,1,0,2,0,0,0,0,2,"Capomaggi, Maria Julia",84,ARCH
ARCH,200,Architecture and Society,2911,School of Architecture,16,25,14,1,6,0,0,0,0,0,0,0,0,0,0,7,"Capomaggi, Maria Julia",69,ARCH
ARCH,206,Architectural Studio 4,2911,School of Architecture,13,27,22,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bair, Kelly",63,ARCH
ARCH,252,Modern Architecture,2911,School of Architecture,11,38,28,2,0,0,0,0,2,0,0,0,0,0,0,1,"Hicks, Stewart Roger",82,ARCH
ARCH,360,Architectural Technology 2,2911,School of Architecture,16,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wheeler, Daniel H",54,ARCH
ARCH,366,Architectural Studio 6,2911,School of Architecture,9,29,11,2,0,0,0,0,1,0,2,0,0,0,0,1,"Blankenbaker, Sarah Elizabeth",55,ARCH
ARCH,372,Architectural Theory 2,2911,School of Architecture,11,28,20,3,1,0,0,0,7,0,0,0,0,0,0,0,"Kelley, Jayne E",70,ARCH
ARCH,466,Advanced Topic Studio 2,2911,School of Architecture,11,20,2,0,0,0,0,0,1,0,12,0,0,0,0,0,"De Jong, Judith",46,ARCH
ARCH,471,Structures II,2911,School of Architecture,14,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",38,ARCH
ARCH,499,Special Topics,2911,School of Architecture,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",16,ARCH
ARCH,544,Professional Practices,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,"Hanahan, Michael",17,ARCH
ARCH,554,Architectural Design IV,2911,School of Architecture,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Hicks, Stewart Roger",10,ARCH
ARCH,555,Design Development,2911,School of Architecture,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gibson, Grant",10,ARCH
ARCH,567,Research Studio,2911,School of Architecture,4,5,1,0,0,0,0,0,0,0,10,0,0,0,0,0,"Dean, Penelope",20,ARCH
ARST,209,Near Eastern Archaeology,2349,Classics & Mediterran Studies,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tobin, Jennifer L",19,ARST
ART,101,Signifying Practices,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Aguilar, Alberto",20,ART
ART,112,Introduction to Drawing,2583,Art,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,"Nickodemus, Timothy Peter",20,ART
ART,112,Introduction to Drawing,2583,Art,7,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"Haddad, Daniel",19,ART
ART,112,Introduction to Drawing,2583,Art,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,112,Introduction to Drawing,2583,Art,12,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,"Frid, Dianna",20,ART
ART,130,Intro to Painting + Color,2583,Art,15,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,"Kent, Caroline Renee",21,ART
ART,130,Intro to Painting + Color,2583,Art,25,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,40,ART
ART,130,Intro to Painting + Color,2583,Art,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Nickodemus, Timothy Peter",20,ART
ART,140,Introduction to Sculpture,2583,Art,50,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,Grad Asst,60,ART
ART,150,Intro to New Media Arts,2583,Art,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Chambers, Jonathan R",18,ART
ART,150,Intro to New Media Arts,2583,Art,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boyles, Jenna",19,ART
ART,150,Intro to New Media Arts,2583,Art,14,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,151,Intro to Creative Coding,2583,Art,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"Collins, Christopher L",18,ART
ART,151,Intro to Creative Coding,2583,Art,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Chambers, Jonathan R",20,ART
ART,160,Intro to Digital Photo,2583,Art,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Bernblum, Iris R",20,ART
ART,160,Intro to Digital Photo,2583,Art,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malagrino, Silvia A",16,ART
ART,160,Intro to Digital Photo,2583,Art,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miller, Nathan A",21,ART
ART,160,Intro to Digital Photo,2583,Art,29,6,2,0,1,0,0,0,1,0,0,0,0,0,0,1,Grad Asst,40,ART
ART,160,Intro to Digital Photo,2583,Art,8,7,1,1,1,0,0,0,0,0,0,0,0,0,0,2,"Ende, Shir",20,ART
ART,160,Intro to Digital Photo,2583,Art,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Condo, Sara A",18,ART
ART,170,Introduction to Filmmaking,2583,Art,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"Hutchinson, Zachary Odell",19,ART
ART,170,Introduction to Filmmaking,2583,Art,14,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Mackenzie, Kera Krystine",20,ART
ART,170,Introduction to Filmmaking,2583,Art,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,"Malmed, Jesse",20,ART
ART,170,Introduction to Filmmaking,2583,Art,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mausert-Mooney, Andrew",16,ART
ART,170,Introduction to Filmmaking,2583,Art,7,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,Grad Asst,20,ART
ART,190,Intro to Socially Engaged Art,2583,Art,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Soto, Edra",20,ART
ART,212,Topics in Drawing I,2583,Art,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Frid, Dianna",15,ART
ART,230,Topics in Painting I,2583,Art,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lee, Jinn Bronwen",12,ART
ART,230,Topics in Painting I,2583,Art,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kent, Caroline Renee",11,ART
ART,240,Topics in Sculpture I,2583,Art,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peterman, Dan",13,ART
ART,260,Topics in Digital Photography,2583,Art,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pierotti, Jessica Lee",18,ART
ART,261,Topics in Analog Photography,2583,Art,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keihm, Colleen",12,ART
ART,274,Topics in Motion Graphics I,2583,Art,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Harrison, Laura",13,ART
ART,290,Art and Resistance,2583,Art,14,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Majeed, Faheem",17,ART
ART,312,Topics in Drawing II,2583,Art,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Young, Nathaniel James",13,ART
ART,330,Topics in Painting II,2583,Art,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kent, Caroline Renee",10,ART
ART,360,Topics in Photography,2583,Art,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Geissler, Beate",13,ART
ART,382,Topics in Art: Prof Practice,2583,Art,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",10,ART
ART,402,Senior Projects: Thesis,2583,Art,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Raaf, Sabrina Kay",15,ART
ART,402,Senior Projects: Thesis,2583,Art,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ischar, Doug",13,ART
ART,530,Advanced Graduate Critique,2583,Art,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Young, Nathaniel James",19,ART
ART,597,Master's Project,2583,Art,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,"Geissler, Beate",11,ART
ASP,21,Workshop for Precal - LARES,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"Mankus, Terrance A",12,ASP
ASP,32,Engl for Academic Purposes II,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,"Bonarek, Rebecca L",11,ASP
ASP,32,Engl for Academic Purposes II,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,2,",",41,ASP
ASP,34,"Live, Learn, Grow: Bridge",2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,2,",",61,ASP
ASP,35,"Live, Learn, Grow: Learn Track",2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,37,82,4,",",123,ASP
ASP,36,English Lab-Humanities,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,"Zenner, Audrey Marsha",20,ASP
ASP,36,English Lab-Humanities,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,Grad Asst,15,ASP
ASP,36,English Lab-Humanities,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,3,",",53,ASP
ASP,37,English Lab-Social Sciences,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,1,Grad Asst,42,ASP
ASP,38,English Lab-Natural Sciences,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,1,Grad Asst,23,ASP
ASP,38,English Lab-Natural Sciences,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,"Schroeder, Lianne E",33,ASP
ASP,55,Comm Skls-Intl Grad Students,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"Zenner, Audrey Marsha",10,ASP
ASP,80,Workshop for Calculus -LARES,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,"Mankus, Terrance A",14,ASP
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,"Warner, Kimberly",39,BA
BA,190,Seminar for Bus Scholars,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,1,"Prazza, Angela J",107,BA
BA,200,Managerial Communication,2785,Business Administration Admini,17,15,4,1,1,0,0,0,1,0,0,0,0,0,0,3,"Nankervis, Craig",42,BA
BA,200,Managerial Communication,2785,Business Administration Admini,54,39,11,4,2,0,0,0,0,0,0,0,0,0,0,1,"Kohler, William Russell",111,BA
BA,200,Managerial Communication,2785,Business Administration Admini,22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Souri, Ranjit J",27,BA
BA,200,Managerial Communication,2785,Business Administration Admini,13,42,17,4,0,0,0,0,0,0,0,0,0,0,0,4,"Corte, Anthony M",80,BA
BA,200,Managerial Communication,2785,Business Administration Admini,66,41,6,0,1,0,0,0,0,0,0,0,0,0,0,1,"Wang, Jie",115,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,2,"Anderson, Stephanie Leigh",57,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,"Rodriguez, Paul",59,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,"Warner, Kimberly",59,BA
BA,220,Prof Dev II for Bus Scholars,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,"Wilson, Jeffrey Crossen",19,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,"Souri, Ranjit J",58,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,"Wilson, Jeffrey Crossen",38,BA
BA,289,Business Internship Program,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,"Anderson, John D",51,BA
BA,299,CBA Study Abroad,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,",",13,BA
BA,300,Adv Mgrl Comm for BBA Online,2785,Business Administration Admini,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Lum, Jason Kai Ming",25,BA
BA,320,Civic Engagement,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,"Lloyd, Anna K",17,BA
BA,320,Civic Engagement,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,"Wilson, Jeffrey Crossen",19,BA
BA,330,Bus Dec Mkng for BBA Online,2785,Business Administration Admini,20,26,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"Adams, Vangeliya Pavlova",50,BA
BA,420,Professional Presence,2785,Business Administration Admini,47,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anderson, Stephanie Leigh",58,BA
