CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
AHS,210,Intro to Rehab Science,2797,Applied Health Sciences Admin,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hasnain, Rooshey",22,AHS
AHS,325,Rehab Case Management,2797,Applied Health Sciences Admin,9,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit",18,AHS
AHS,330,Phys and Mental Hlth in Rehab,2797,Applied Health Sciences Admin,13,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit",25,AHS
AHS,365,Measurement in Rehab,2797,Applied Health Sciences Admin,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Akinola, Olayemi",16,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,67,15,6,2,5,0,0,0,0,0,0,0,0,0,0,6,"Jackson, Ann W",101,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,74,22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Swirsky, Eric S",100,AHS
AHS,393,Synthesis in Health &Rehab Sci,2797,Applied Health Sciences Admin,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kieso, Tiana Al-Aswad",25,AHS
AHS,393,Synthesis in Health &Rehab Sci,2797,Applied Health Sciences Admin,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Rodriguez, Vanessa",25,AHS
AHS,402,Inter-professional Seminar,2797,Applied Health Sciences Admin,9,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,"Wescott, Jennifer J",26,AHS
ANAT,441,Gross Human Anatomy,2387,Anatomy and Cell Biology,26,17,6,1,2,0,0,0,0,0,0,0,0,0,0,1,"Savakova, Denitsa",53,ANAT
ANTH,100,Human Adventure,2841,Anthropology,52,61,33,6,16,0,0,0,0,0,0,0,0,0,0,12,"Bauer, Brian S",180,ANTH
ANTH,100,Human Adventure,2841,Anthropology,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Roosevelt, Anna C",24,ANTH
ANTH,101,World Cultures,2841,Anthropology,52,48,23,12,14,0,0,0,0,0,0,0,0,0,0,10,"Mouftah, Nermeen",159,ANTH
ANTH,102,Intro to Archaeology,2841,Anthropology,181,54,7,5,4,0,0,0,0,0,0,0,0,0,0,9,"LaMotta, Vincent",260,ANTH
ANTH,105,Human Evolution,2841,Anthropology,81,29,14,6,6,0,0,0,0,0,0,0,0,0,0,4,"Whyms, Pamela S",140,ANTH
ANTH,105,Human Evolution,2841,Anthropology,96,87,24,6,1,0,0,0,0,0,0,0,0,0,0,6,"Sacks, Lita",220,ANTH
ANTH,215,Anthropology of Religion,2841,Anthropology,6,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,"Mouftah, Nermeen",16,ANTH
ANTH,216,"Medicine, Culture, & Society",2841,Anthropology,64,26,13,7,5,0,0,0,1,0,0,0,0,0,0,2,"Reddy, Gayatri",118,ANTH
ANTH,217,Digital & Mobile Ethnographies,2841,Anthropology,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Alvarez Velasco, Soledad",11,ANTH
ANTH,217,Intro to Museum Anthropology,2841,Anthropology,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"Johnson, Peri",20,ANTH
ANTH,217,Anthropology of Middle East,2841,Anthropology,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Rabie, Kareem Mohamed",14,ANTH
ANTH,226,North American Archaeology,2841,Anthropology,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"LaMotta, Vincent",21,ANTH
ANTH,229,"Archaeo Frauds,Myths,Pseudosci",2841,Anthropology,9,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Elizabeth M",25,ANTH
ANTH,237,Human Skeleton,2841,Anthropology,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Williams, Sloan R",10,ANTH
ANTH,238,Biology of Women,2841,Anthropology,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Starkweather, Kathrine Elizabeth",14,ANTH
ANTH,239,Forensic Anthropology,2841,Anthropology,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sacks, Lita",15,ANTH
ANTH,255,Middle East Feminisms,2369,Gender and Women's Studies,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Naber, Nadine",10,ANTH
ANTH,309,Writing Culture,2841,Anthropology,15,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Giampaoli, Michelangelo",21,ANTH
ARAB,101,Elementary Arabic I,2349,Classics & Mediterran Studies,11,10,12,1,6,0,0,0,0,0,0,0,0,0,0,2,"Alyassir, Lina",42,ARAB
ARAB,101,Elementary Arabic I,2349,Classics & Mediterran Studies,18,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,"Aburqayeq, Ghassan",24,ARAB
ARAB,101,Elementary Arabic I,2349,Classics & Mediterran Studies,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Babiker, Mariam",24,ARAB
ARAB,103,Intermediate Arabic I,2349,Classics & Mediterran Studies,4,10,5,2,1,0,0,0,0,0,0,0,0,0,0,2,"Alyassir, Lina",24,ARAB
ARAB,103,Intermediate Arabic I,2349,Classics & Mediterran Studies,12,5,2,0,1,0,0,0,0,0,0,0,0,0,0,3,"Aburqayeq, Ghassan",23,ARAB
ARAB,103,Intermediate Arabic I,2349,Classics & Mediterran Studies,19,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Babiker, Mariam",24,ARAB
ARAB,201,Adv Arabic through Literature,2349,Classics & Mediterran Studies,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Babiker, Mariam",17,ARAB
ARAB,230,Arabic Literature in Tran,2349,Classics & Mediterran Studies,20,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Aburqayeq, Ghassan",28,ARAB
ARCH,105,Architectural Studio 1,2911,School of Architecture,10,55,24,6,14,0,0,0,0,0,0,0,0,0,0,4,"Preissner, Paul",113,ARCH
ARCH,151,Architecture at Chicago,2911,School of Architecture,48,38,11,7,7,0,0,0,0,0,0,0,0,0,0,2,"Becker, Robert D",113,ARCH
ARCH,200,Architecture and Society,2911,School of Architecture,9,16,18,4,1,0,0,0,0,0,0,0,0,0,0,8,"Brown, David P",56,ARCH
ARCH,205,Architectural Studio 3,2911,School of Architecture,16,31,21,2,0,0,0,0,0,0,0,0,0,0,0,0,"Wheeler, Daniel H",70,ARCH
ARCH,251,Arch Analysis,2911,School of Architecture,37,32,8,3,3,0,0,0,1,0,0,0,0,0,0,1,"Eisenschmidt, Alexander",85,ARCH
ARCH,359,Architectural Technology 1,2911,School of Architecture,16,61,6,2,0,0,0,0,0,0,0,0,0,0,0,0,"Torres, Antonio",85,ARCH
ARCH,365,Architectural Studio 5,2911,School of Architecture,22,32,23,3,0,0,0,0,0,0,0,0,0,0,0,1,"Marullo, Francesco",81,ARCH
ARCH,371,Architectural Theory 1,2911,School of Architecture,11,56,23,5,0,0,0,0,0,0,0,0,0,0,0,2,"De Jong, Judith",97,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerson, Pablo",17,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ahmed, Zehra Syed",13,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haouzi, Chana",14,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andersen, Paul",14,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lyster, Clare",14,ARCH
ARCH,440,Digital Design and Fabrication,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,"Preissner, Paul",16,ARCH
ARCH,465,Advanced Topic Studio 1,2911,School of Architecture,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"De Jong, Judith",12,ARCH
ARCH,465,Advanced Topic Studio 1,2911,School of Architecture,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Materia, Barbara",13,ARCH
ARCH,465,Advanced Topic Studio 1,2911,School of Architecture,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brown, David P",13,ARCH
ARCH,465,Advanced Topic Studio 1,2911,School of Architecture,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jaworska, Anna Maria",13,ARCH
ARCH,470,Structures I: Statics,2911,School of Architecture,24,23,6,2,2,0,0,0,0,0,0,0,0,0,0,2,"Magruder, Robert",59,ARCH
ARCH,520,Topics in Arch Theory,2911,School of Architecture,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacob, Samuel Thomas",11,ARCH
ARCH,520,Topics in Arch Theory,2911,School of Architecture,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rao, Anjulie",10,ARCH
ARCH,531,Arch Theory & History I,2911,School of Architecture,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Somol, Robert E",19,ARCH
ARCH,551,Architectural Design I,2911,School of Architecture,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blankenbaker, Sarah Elizabeth",14,ARCH
ARCH,553,Architectural Design III,2911,School of Architecture,4,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Dunn, Sarah E",20,ARCH
ARCH,561,Architectural Technology I,2911,School of Architecture,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frye, Christopher Allen",14,ARCH
ARCH,563,Architectural Technology III,2911,School of Architecture,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lally, Sean",19,ARCH
ARCH,574,Architectural Structures II,2911,School of Architecture,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mojekwu, Eugene Chukwunonso",19,ARCH
ARCH,585,Arch Theory & History III,2911,School of Architecture,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hicks, Stewart Roger",22,ARCH
ART,101,Signifying Practices,2583,Art,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reeder, Jennifer K",17,ART
ART,101,Signifying Practices,2583,Art,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Schwindt, Samuel",19,ART
ART,112,Introduction to Drawing,2583,Art,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Hibbler, Queen L",20,ART
ART,112,Introduction to Drawing,2583,Art,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Whyte, Sarah Margaret Huang Yuan",20,ART
ART,112,Introduction to Drawing,2583,Art,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aguilar, Sarah",20,ART
ART,112,Introduction to Drawing,2583,Art,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"Sanders, Luke Anthony",20,ART
ART,130,Intro to Painting + Color,2583,Art,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Dequilla, Ashley",20,ART
ART,130,Intro to Painting + Color,2583,Art,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Banos Arjona, Juan Antonio",20,ART
ART,130,Intro to Painting + Color,2583,Art,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Alvares, Jovita",20,ART
ART,140,Introduction to Sculpture,2583,Art,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Le, Minh Hien",20,ART
ART,140,Introduction to Sculpture,2583,Art,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Crist, Andrea",20,ART
ART,140,Introduction to Sculpture,2583,Art,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Patton, Katelyn",20,ART
ART,150,Intro to New Media Arts,2583,Art,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Johnson, Garrett Laroy",19,ART
ART,150,Intro to New Media Arts,2583,Art,7,3,4,1,3,0,0,0,0,0,0,0,0,0,0,2,"Foss, Caleb James",20,ART
ART,151,Intro to Creative Coding,2583,Art,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Johnson, Garrett Laroy",20,ART
ART,151,Intro to Creative Coding,2583,Art,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hamilton-Gamache, Wanbli Wichakpi",18,ART
ART,151,Intro to Creative Coding,2583,Art,11,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Moreno, Sal",19,ART
ART,160,Intro:Digital Photo,2583,Art,13,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"Mueller, Eileen",20,ART
ART,160,Intro:Digital Photo,2583,Art,12,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"Washington, Zuri Aqeela",20,ART
ART,160,Intro:Digital Photo,2583,Art,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Choi, Inseok",20,ART
ART,160,Intro:Digital Photo(GEN ED),2583,Art,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Malagrino, Silvia A",17,ART
ART,170,Introduction to Filmmaking,2583,Art,14,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,"Carson, Teresita",20,ART
ART,170,Introduction to Filmmaking,2583,Art,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Jorge Baralt, Edgar Daniel",20,ART
ART,170,Introduction to Filmmaking,2583,Art,16,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Hutchinson, Zachary Odell",20,ART
ART,190,SOC PRAC: PRISONS AND POLICING,2583,Art,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,"Reynolds, Laurie Jo",19,ART
ART,201,Practices of Art Education,2583,Art,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hill Fitzgerald, Andrea",12,ART
ART,201,Practices of Art Education,2583,Art,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Estrada, William",12,ART
ART,212,Topics in Drawing I,2583,Art,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Banos Arjona, Juan Antonio",21,ART
ART,230,Topics in Painting I,2583,Art,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Osterland, Elissa Kortright",20,ART
ART,250,Topics NMA: Wearables,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hamilton-Gamache, Wanbli Wichakpi",19,ART
ART,260,Topic in Photo:Burden of Proof,2583,Art,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Miller, Nathan A",16,ART
ART,261,Film Photography/Darkroom,2583,Art,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Keihm, Colleen",14,ART
ART,274,Topics in Motion Graphics I,2583,Art,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lopez, Michael",21,ART
ART,275,Topics in Screenwriting,2583,Art,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reeder, Jennifer K",21,ART
ART,290,Intro to Performance Art,2583,Art,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McCann, Austin",10,ART
ART,312,"Spin, Stitch, Weave, Draw",2583,Art,17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Carson, Teresita",20,ART
ART,340,Topics in Sculpture II,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peterman, Dan",19,ART
ART,350,3D SPACE 1: MODELING,2583,Art,3,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,"Foss, Caleb James",13,ART
ART,360,Intuition/Imagination/Intent,2583,Art,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Malagrino, Silvia A",13,ART
ART,400,Advanced Critique,2583,Art,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Higgins, Hannah B",14,ART
ART,401,Senior Projects: Critique,2583,Art,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",31,ART
ART,460,Adv Photo:ALTERNATIVE PROCESSE,2583,Art,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geissler, Beate",13,ART
ART,520,Art and Afro-pessimism,2583,Art,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Young, Nathaniel James",10,ART
ART,530,Advanced Graduate Critique,2583,Art,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratman, Deborah Renee",18,ART
ASP,80,Workshop for MATH 180 Students,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,"Mankus, Terrance A",13,ASP
ASP,85,Boosting Academic Success,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,"Baniasad, Bahar",11,ASP
ASP,96,Independent Study,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,1,"Ramirez, Elizabeth",59,ASP
BA,100,Intro to Prof Dev,2785,Business Administration Admini,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Souri, Ranjit J",16,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Walthall, Mary",18,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,90,5,1,1,7,0,0,0,0,0,0,0,0,0,0,1,"Soriano, Diana Ethel",105,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,25,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,"Brunlieb, Michael",36,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,45,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"Griffin, Dionna",54,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,45,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,"Anderson, Stephanie Leigh",54,BA
BA,100,Intro to Prof Dev,2785,Business Administration Admini,28,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Whittington, James",35,BA
BA,101,Business First-Year Seminar,2785,Business Administration Admini,0,0,0,0,0,0,0,0,1,0,0,0,0,123,25,3,"Nemec, Timothy Ryan",152,BA
BA,101,Business1st-Year Seminar,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7,0,"Jimenez, Andrea",75,BA
BA,101,Business First-Year Seminar,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,127,8,6,"Jimenez, Andrea",141,BA
BA,101,Business First-Year Seminar,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,175,32,5,"Morton, Ashley A",212,BA
BA,101,Business First-Year Seminar,2785,Business Administration Admini,0,0,0,0,0,0,0,0,3,0,0,0,0,29,1,0,"Duffner, Kevin Joseph",33,BA
BA,101,Business Scholars 1st-Year Sem,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,"Sanchez, Mayra",56,BA
BA,190,UIC Business Seminar Program,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,"Sanchez, Mayra",174,BA
