CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
ACTG,435,Auditing,2656,Accounting,30,62,24,0,0,0,0,0,0,0,0,0,0,0,0,1,"Judd, Joshua Scott",117,ACTG
ACTG,445,Federal Income Tax I,2656,Accounting,25,38,11,1,0,0,0,0,0,0,0,0,0,0,0,2,"Savor, Stephanie Sikes",77,ACTG
ACTG,446,Federal Income Tax II,2656,Accounting,3,8,9,1,1,0,0,0,0,0,0,0,0,0,0,1,"Kemp, Robert E",23,ACTG
ACTG,470,Ethical Environment Business,2656,Accounting,69,43,8,2,1,0,0,0,0,0,0,0,0,0,0,0,"Scully, George",123,ACTG
ACTG,474,Actg Information Systems,2656,Accounting,29,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chen, Jason Victor",66,ACTG
ACTG,475,Database Accounting Systems,2656,Accounting,19,14,3,2,0,0,0,0,0,0,0,0,0,0,0,1,"Popowits, Michael T",39,ACTG
ACTG,484,International Accounting,2656,Accounting,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",15,ACTG
ACTG,493,Actg Cases Research & Analysis,2656,Accounting,25,49,13,2,0,0,0,0,0,0,0,0,0,0,0,2,"Li, Siyi",91,ACTG
ACTG,500,Intro Financial Actg,2656,Accounting,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mc Donagh, Eamonn Michael",18,ACTG
ACTG,500,Intro Financial Actg,2656,Accounting,29,39,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Engel, Ellen",72,ACTG
ACTG,500,Intro Financial Actg,2656,Accounting,42,43,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Goodman, Charles Joseph",88,ACTG
ACTG,502,Financial Accounting I,2656,Accounting,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",16,ACTG
ACTG,503,Financial Accounting II,2656,Accounting,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",10,ACTG
ACTG,510,Fin & Man Actg-Healthcare MGMT,2656,Accounting,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,"Andes, Steven",25,ACTG
ACTG,516,Financial Statement Analysis,2656,Accounting,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",26,ACTG
ACTG,537,Fraud Examination,2656,Accounting,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Popowits, Michael T",13,ACTG
ACTG,593,Actg Res Method&Communicatn,2656,Accounting,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ramakrishnan, Ram T S",10,ACTG
AH,100,Intro to Art &Art History,2910,Art History,68,75,26,10,7,0,0,0,0,0,0,0,0,0,0,18,Grad Asst,204,AH
AH,110,World Hist Art & Built Env I,2910,Art History,80,106,68,11,17,0,0,0,15,0,0,0,0,0,0,12,"Harmansah, Omur",309,AH
AH,160,Trends in Contemp Art,2910,Art History,14,16,3,5,4,0,0,0,0,0,0,0,0,0,0,0,"Stimson, Blake",42,AH
AH,180,Intro to Museum & Exhibition,2910,Art History,14,9,3,2,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,29,AH
AH,204,Greek Art & Archaeology,2349,Classics & Mediterran Studies,6,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ros, Karen E",19,AH
AH,207,Topics in Arch Art Design,2910,Art History,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2,"Dubin, Nina",20,AH
AH,210,Art/Archaeology of Egypt,2349,Classics & Mediterran Studies,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tobin, Jennifer L",13,AH
AH,219,Art &Architecture of East Asia,2910,Art History,2,14,1,0,3,0,0,0,1,0,0,0,0,0,0,0,"Becker, Catherine",21,AH
AH,232,Film History I: 1890-WWII,2492,English,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Rubin, Martin L.",15,AH
AH,235,History of Design I,2910,Art History,4,10,2,3,0,0,0,0,0,0,0,0,0,0,0,1,"Mekinda, Jonathan",20,AH
AH,263,Latin Amer Colonial Art,2910,Art History,11,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Ortega, Emmanuel",23,AH
AH,265,History of Performance Art,2910,Art History,7,6,0,0,1,0,0,0,1,0,0,0,0,0,0,2,"Archias, S Elise",17,AH
AH,271,Native American Art,2910,Art History,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,10,AH
AH,301,Theory&Method/Art History,2910,Art History,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Archias, S Elise",10,AH
AH,303,Writing in Art History,2910,Art History,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Archias, S Elise",10,AH
AH,480,Collecting Art & Art Museum,2910,Art History,7,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,"Pollak, Martha",17,AH
AH,511,"Toward New Hist/Art,1960-Prsnt",2910,Art History,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Dubin, Nina",16,AH
AH,532,Museum Collections,2910,Art History,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scott, Jennifer A",15,AH
AH,543,Writing for Exhibitions,2910,Art History,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mensah, Lucy Kwabah",20,AH
AH,545,"Museum Genres, Pract and Inst",2910,Art History,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Therese Maura",18,AH
AH,546,Seminar Museum Exhibit Studies,2910,Art History,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hughes, Aaron J",11,AH
AH,560,"Sem in Modern Arch,Art &Design",2910,Art History,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Higgins, Hannah B",13,AH
AH,582,Internship in Museum Studies,2910,Art History,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"Quinn, Therese Maura",12,AH
AH,597,Project Research,2910,Art History,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,"Quinn, Therese Maura",14,AH
AH,599,Dissertation Research,2910,Art History,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,"Dubin, Nina",17,AH
AHS,101,Experiential Learning I,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,"Doran, Eileen Marie",66,AHS
AHS,101,Experiential Learning I,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,"John, Demetra",45,AHS
AHS,200,Intro Integrated Health,2797,Applied Health Sciences Admin,94,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kieso, Tiana Al-Aswad",106,AHS
AHS,210,Intro to Rehab Science,2797,Applied Health Sciences Admin,34,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hasnain, Rooshey",45,AHS
AHS,294,Special Topics Health Sci,2797,Applied Health Sciences Admin,28,10,5,1,2,0,0,0,0,0,0,0,0,0,0,2,"Kabbabe-Thompson, Viviana",48,AHS
AHS,304,Sexuality and Health,2797,Applied Health Sciences Admin,26,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Doran, Eileen Marie",31,AHS
AHS,325,Rehab Case Management,2797,Applied Health Sciences Admin,28,18,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"Schwartz, Orit",50,AHS
AHS,330,Phys and Mental Hlth in Rehab,2797,Applied Health Sciences Admin,27,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit",45,AHS
AHS,365,Measurement in Rehab,2797,Applied Health Sciences Admin,19,14,9,2,0,0,0,0,0,0,0,0,0,0,0,1,"Bulanda, Michelle M",45,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,78,27,8,3,1,0,0,0,0,0,0,0,0,0,0,3,"Swirsky, Eric S",120,AHS
AHS,393,Health Science Experience,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,"Bulanda, Michelle M",32,AHS
AHS,402,Inter-professional Seminar,2797,Applied Health Sciences Admin,37,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",45,AHS
AHS,425,Pediatric Rehabilitation,2797,Applied Health Sciences Admin,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",16,AHS
AHS,511,Biostatistics I,2797,Applied Health Sciences Admin,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chen, Jinsong",12,AHS
ANAT,441,Gross Human Anatomy,2387,Anatomy and Cell Biology,33,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Cotanche, Douglas A",52,ANAT
ANTH,100,Human Adventure,2841,Anthropology,66,89,46,13,18,0,0,0,0,0,0,0,0,0,0,20,"Bauer, Brian S",252,ANTH
ANTH,101,World Cultures,2841,Anthropology,4,8,4,2,4,0,0,0,0,0,0,0,0,0,0,0,"Markovic, Alexander",22,ANTH
ANTH,101,World Cultures,2841,Anthropology,69,129,72,15,17,0,0,0,0,0,2,0,0,0,0,32,"Monaghan, John",336,ANTH
ANTH,102,Intro to Archaeology,2841,Anthropology,98,103,103,37,14,0,0,0,0,0,0,0,0,0,0,18,"LaMotta, Vincent",373,ANTH
ANTH,105,Human Evolution,2841,Anthropology,111,162,84,26,20,0,0,0,1,0,0,0,0,0,0,20,"Klein, Laura Danielle",424,ANTH
ANTH,208,"Science, Technology, & Culture",2841,Anthropology,35,24,8,3,0,0,0,0,0,0,0,0,0,0,0,5,"Kohl, Owen Nathaniel",75,ANTH
ANTH,217,"Anth and Politics of ""Fun""",2841,Anthropology,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kohl, Owen Nathaniel",18,ANTH
ANTH,229,Archaeology of Africa,2841,Anthropology,5,6,3,0,0,0,0,0,1,0,0,0,0,0,0,4,"Roosevelt, Anna C",19,ANTH
ANTH,238,Biology of Women,2841,Anthropology,15,11,3,0,1,0,0,0,0,0,0,0,0,0,0,1,"Klein, Laura Danielle",31,ANTH
ANTH,239,People and Their Animals,2841,Anthropology,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rogers, Leland",12,ANTH
ANTH,243,Archaeology of Buddhism,2841,Anthropology,7,6,3,1,1,0,0,0,1,0,0,0,0,0,0,1,"Hendrickson, Mitchel J",20,ANTH
ANTH,309,Writing Culture,2841,Anthropology,5,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,"Markovic, Alexander",17,ANTH
ARAB,101,Elementary Arabic I,2349,Classics & Mediterran Studies,22,12,5,1,0,0,0,0,2,0,0,0,0,0,0,4,"Babiker, Mariam",46,ARAB
ARAB,101,Elementary Arabic I,2349,Classics & Mediterran Studies,34,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Almahamid, Jumana Mohammed",48,ARAB
ARAB,103,Intermediate Arabic I,2349,Classics & Mediterran Studies,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",35,ARAB
ARAB,103,Intermediate Arabic I,2349,Classics & Mediterran Studies,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Babiker, Mariam",23,ARAB
ARAB,201,Adv Arabic through Literature,2349,Classics & Mediterran Studies,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",27,ARAB
ARAB,230,Arabic Literature in Tran,2349,Classics & Mediterran Studies,21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",35,ARAB
ARCH,105,Architectural Studio 1,2911,School of Architecture,17,37,24,9,4,0,0,0,2,0,6,0,0,0,0,7,"Blankenbaker, Sarah Elizabeth",106,ARCH
ARCH,151,Architecture at Chicago,2911,School of Architecture,45,24,10,8,9,0,0,0,0,0,0,0,0,0,0,4,"Torres, Antonio",100,ARCH
ARCH,200,Architecture and Society,2911,School of Architecture,29,42,23,14,6,0,0,0,2,0,0,0,0,0,0,2,"Kelley, Jayne E",118,ARCH
ARCH,205,Architectural Studio 3,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,"Frye, Christopher Allen",70,ARCH
ARCH,251,Arch Analysis,2911,School of Architecture,18,31,29,8,3,0,0,0,1,0,0,0,0,0,0,1,"Marullo, Francesco",91,ARCH
ARCH,359,Architectural Technology 1,2911,School of Architecture,16,14,22,1,3,0,0,0,0,0,0,0,0,0,0,0,"Frye, Christopher Allen",56,ARCH
ARCH,365,Architectural Studio 5,2911,School of Architecture,13,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chang, Abigail Ann",53,ARCH
ARCH,371,Architectural Theory 1,2911,School of Architecture,7,37,18,1,4,0,0,0,2,0,0,0,0,0,0,0,"De Jong, Judith",69,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kelley, Jayne E",14,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goldberg, Geoffrey",16,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Capomaggi, Maria Julia",16,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunn, Sarah E",17,ARCH
ARCH,440,Digital Design and Fabrication,2911,School of Architecture,4,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Blankenbaker, Sarah Elizabeth",19,ARCH
ARCH,465,Advanced Topic Studio 1,2911,School of Architecture,9,26,9,0,0,0,0,0,0,0,2,0,0,0,0,0,"Hicks, Stewart Roger",46,ARCH
ARCH,470,Structures I: Statics,2911,School of Architecture,28,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",37,ARCH
ARCH,522,Topics in Arch Technology,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,"Dessing, Anne",18,ARCH
ARCH,531,Arch Theory & History I,2911,School of Architecture,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Somol, Robert E",10,ARCH
ARCH,553,Architectural Design III,2911,School of Architecture,4,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Capomaggi, Maria Julia",11,ARCH
ARCH,563,Architectural Technology III,2911,School of Architecture,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Moddrell, Andrew",11,ARCH
ARCH,565,Topic Studio,2911,School of Architecture,6,1,1,0,0,0,0,0,0,0,13,0,0,0,0,1,"Andersen, Paul",22,ARCH
ARCH,566,Research Seminar,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,"Zago, Andrew",11,ARCH
ARCH,566,Research Seminar,2911,School of Architecture,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dean, Penelope",10,ARCH
ARCH,574,Architectural Structures II,2911,School of Architecture,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",11,ARCH
ARCH,585,Arch Theory & History III,2911,School of Architecture,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Somol, Robert E",14,ARCH
ARST,210,Art/Archaeology of Egypt,2349,Classics & Mediterran Studies,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,"Tobin, Jennifer L",12,ARST
ART,101,Signifying Practices,2583,Art,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,"Soto, Edra",18,ART
ART,101,Signifying Practices,2583,Art,12,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Delos Reyes, Jennifer",20,ART
ART,112,Introduction to Drawing,2583,Art,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,"Mays, Devin Terence",20,ART
ART,112,Introduction to Drawing,2583,Art,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Young, Nathaniel James",20,ART
ART,112,Introduction to Drawing,2583,Art,7,6,2,3,1,0,0,0,0,0,0,0,0,0,0,1,"Haddad, Daniel",20,ART
ART,112,Introduction to Drawing,2583,Art,10,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,"Nickodemus, Timothy Peter",20,ART
ART,112,Introduction to Drawing,2583,Art,12,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,19,ART
ART,130,Intro to Painting + Color,2583,Art,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,Grad Asst,40,ART
ART,130,Intro to Painting + Color,2583,Art,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Ovid, Sherwin Samuel",20,ART
ART,130,Intro to Painting + Color,2583,Art,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Packer, Roni",20,ART
ART,140,Introduction to Sculpture,2583,Art,46,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Grad Asst,58,ART
ART,140,Introduction to Sculpture,2583,Art,16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Majeed, Faheem",20,ART
ART,150,Intro to New Media Arts,2583,Art,11,3,1,0,3,0,0,0,0,0,0,0,0,0,0,2,"Foss, Caleb James",20,ART
ART,150,Intro to New Media Arts,2583,Art,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Raaf, Sabrina Kay",14,ART
ART,150,Intro to New Media Arts,2583,Art,14,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,150,Intro to New Media Arts,2583,Art,8,3,2,0,3,0,0,0,0,0,0,0,0,0,0,2,"Chambers, Jonathan R",18,ART
ART,151,Intro to Creative Coding,2583,Art,10,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Chambers, Jonathan R",20,ART
ART,160,Intro to Digital Photo,2583,Art,7,10,0,0,0,0,0,0,0,0,19,0,0,0,0,5,"Ende, Shir",41,ART
ART,160,Intro to Digital Photo,2583,Art,12,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,20,ART
ART,160,Intro to Digital Photo,2583,Art,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Malagrino, Silvia A",19,ART
ART,160,Intro to Digital Photo,2583,Art,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Edwards, Lauren Courtney",18,ART
ART,160,Intro to Digital Photo,2583,Art,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Keihm, Colleen",17,ART
ART,160,Intro to Digital Photo,2583,Art,13,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,"Bernblum, Iris R",20,ART
ART,170,Introduction to Filmmaking,2583,Art,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mackenzie, Kera Krystine",20,ART
ART,170,Introduction to Filmmaking,2583,Art,8,7,1,0,1,0,0,0,1,0,0,0,0,0,0,2,Grad Asst,20,ART
ART,170,Introduction to Filmmaking,2583,Art,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Hutchinson, Zachary Odell",19,ART
ART,170,Introduction to Filmmaking,2583,Art,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,"Mausert-Mooney, Andrew",20,ART
ART,170,Introduction to Filmmaking,2583,Art,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Malmed, Jesse",19,ART
ART,190,Intro to Socially Engaged Art,2583,Art,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,"Rojas, Emilio Alejandro",16,ART
ART,230,Topics in Painting I,2583,Art,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",11,ART
ART,230,Topics in Painting I,2583,Art,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kent, Caroline Renee",15,ART
ART,240,Topics in Sculpture I,2583,Art,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,"Agassi, Nelly",11,ART
ART,250,Topics in New Media Arts,2583,Art,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Funk, Tiffany Ann",11,ART
ART,260,Topics in Digital Photography,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Condo, Sara A",19,ART
ART,261,Topics in Analog Photography,2583,Art,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Keihm, Colleen",16,ART
ART,272,Topics in Video I,2583,Art,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Malmed, Jesse",14,ART
ART,275,Topics in Screenwriting,2583,Art,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biggers, John Stephen",19,ART
ART,330,Topics in Painting II,2583,Art,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",10,ART
ART,340,Topics in Sculpture II,2583,Art,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"Agassi, Nelly",10,ART
ART,381,Topics in Documentary Media,2583,Art,8,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,"Reyes, Gonzalo",17,ART
ART,400,Advanced Critique,2583,Art,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Young, Nathaniel James",14,ART
ART,401,Senior Projects: Critique,2583,Art,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peterman, Dan",29,ART
ART,454,3D Space I: Modeling,2583,Art,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Raaf, Sabrina Kay",12,ART
ART,457,Interactive 3D: Cinema,2583,Art,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foss, Caleb James",10,ART
ART,520,Seminar in Contemporary Theory,2583,Art,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,"Odunlami, Abiodun",11,ART
ART,520,Seminar in Contemporary Theory,2583,Art,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frid, Dianna",11,ART
ART,530,Advanced Graduate Critique,2583,Art,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malagrino, Silvia A",19,ART
ASP,21,Workshop for Precal - LARES,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,"Mankus, Terrance A",16,ASP
ASP,31,Engl for Academic Purposes I,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,"Bonarek, Rebecca L",11,ASP
ASP,32,Engl for Academic Purposes II,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,"Stathopoulos, Ellen Siobhan",10,ASP
ASP,32,Engl for Academic Purposes II,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,"Bonarek, Rebecca L",12,ASP
ASP,32,Engl for Academic Purposes II,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,"May, Kristine H",13,ASP
ASP,32,Engl for Academic Purposes II,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,"Carson, Jordan Marie",15,ASP
ASP,32,Engl for Academic Purposes II,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,"Mielcarek, Stephanie M",15,ASP
ASP,33,"Live, Learn, Grow: Foundation",2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,"Bonarek, Rebecca L",12,ASP
ASP,34,"Live, Learn, Grow: Bridge",2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,"Carson, Jordan Marie",36,ASP
