CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,Primary Instructor,Grade Regs,SUBJECT NAME
ACTG,516,Financial Statement Analysis,2656,Accounting,19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Ramakrishnan, Ram T S",40,ACTG
ACTG,537,Fraud Examination,2656,Accounting,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Popowits, Michael T",19,ACTG
ACTG,594,Anti-Money Laundering,2656,Accounting,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Atatsi, Joseph",15,ACTG
AH,100,Intro to Art &Art History,2910,Art History,56,29,13,13,21,0,0,0,0,0,0,0,0,0,0,17,"Stimson, Blake",149,AH
AH,110,World Hist Art & Built Env I,2910,Art History,132,71,49,24,42,0,0,0,3,0,0,0,0,0,0,25,"Harmansah, Omur",346,AH
AH,160,Trends in Contemp Art,2910,Art History,24,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,39,AH
AH,180,Intro to Museum & Exhibition,2910,Art History,12,11,4,0,2,0,0,0,0,0,0,0,0,0,0,1,"Reeves, Christopher Matthew",30,AH
AH,204,Greek Art & Archaeology,2349,Classics & Mediterran Studies,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ros, Karen E",11,AH
AH,206,Museum & Exhibition in Motion,2910,Art History,23,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Lee, Lisa Yun",30,AH
AH,232,Film History I: 1890-WWII,2492,English,0,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Rubin, Martin L.",16,AH
AH,235,History of Design I,2895,School of Design,2,4,4,0,2,0,0,0,3,0,0,0,0,0,0,0,"Brown, Jefferson Dakota",15,AH
AH,246,European Avant-Garde,2382,"Pol, Russ & Lith Studies",14,8,1,2,0,0,0,0,1,0,0,0,0,0,0,2,"Vaingurt, Julia",28,AH
AH,250,Italian Renaissance Art,2910,Art History,2,6,2,6,2,0,0,0,0,0,0,0,0,0,0,5,"Pollak, Martha",23,AH
AH,263,Latin Amer Colonial Art,2910,Art History,14,6,3,0,7,0,0,0,0,0,0,0,0,0,0,4,"Ortega, Emmanuel",34,AH
AH,264,African American Art,2910,Art History,20,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,"Jones, Benjamin",29,AH
AH,273,Visual Culture Ancient Andes,2910,Art History,8,4,5,3,5,0,0,0,0,0,0,0,0,0,0,4,"Finegold, Andrew",29,AH
AH,275,South Asian Visual Cultures,2910,Art History,14,7,5,3,4,0,0,0,2,0,0,0,0,0,0,4,"Becker, Catherine",39,AH
AH,301,Theory&Method/Art History,2910,Art History,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Finegold, Andrew",10,AH
AH,303,Writing in Art History,2910,Art History,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"Stimson, Blake",11,AH
AH,471,"""Haunted South Asia""",2910,Art History,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Becker, Catherine",11,AH
AH,480,Collecting Art & Art Museum,2910,Art History,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Pollak, Martha",11,AH
AH,510,Methods in Art History,2910,Art History,14,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,"Stimson, Blake",19,AH
AHS,100,Applied Hlth Science Seminar I,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,61,12,5,"Doran, Eileen Marie",78,AHS
AHS,101,Rehab Sci Student Success,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,1,"Wescott, Jennifer J",47,AHS
AHS,102,Intro Clinical Research,2797,Applied Health Sciences Admin,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wescott, Jennifer J",22,AHS
AHS,200,Intro Integrated Health,2797,Applied Health Sciences Admin,29,2,0,2,5,0,0,0,0,0,0,0,0,0,0,2,"Alve, Mohammad Yeasir Arafat",40,AHS
AHS,200,Intro Integrated Health,2797,Applied Health Sciences Admin,113,6,10,0,5,0,0,0,0,0,0,0,0,0,0,4,"Kieso, Tiana Al-Aswad",138,AHS
AHS,210,Intro to Rehab Science,2797,Applied Health Sciences Admin,21,6,4,1,3,0,0,0,1,0,0,0,0,0,0,1,"Hasnain, Rooshey",37,AHS
AHS,325,Rehab Case Management,2797,Applied Health Sciences Admin,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Schwartz, Orit",22,AHS
AHS,330,Phys and Mental Hlth in Rehab,2797,Applied Health Sciences Admin,19,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Schwartz, Orit",26,AHS
AHS,365,Measurement in Rehab,2797,Applied Health Sciences Admin,10,11,9,1,0,0,0,0,0,0,0,0,0,0,0,1,"Bulanda, Michelle M",32,AHS
AHS,375,"Ethics, Law in Health",2797,Applied Health Sciences Admin,125,37,15,1,15,0,0,0,0,0,0,0,0,0,0,7,"Swirsky, Eric S",200,AHS
AHS,393,Synthesis in Health/Rehab Sci,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,1,"Kieso, Tiana Al-Aswad",20,AHS
AHS,393,Synthesis in Health/Rehab Sci,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,"Schwartz, Orit",16,AHS
AHS,393,Synthesis in Health/Rehab Sci,2797,Applied Health Sciences Admin,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,"Wescott, Jennifer J",14,AHS
AHS,402,Inter-professional Seminar,2797,Applied Health Sciences Admin,39,10,2,2,1,0,0,0,0,0,0,0,0,0,0,2,"Wescott, Jennifer J",56,AHS
ANAT,441,Gross Human Anatomy,2387,Anatomy and Cell Biology,28,18,8,0,0,0,0,0,0,0,0,0,0,0,0,2,"Breckling, Abbey C M",56,ANAT
ANTH,100,Human Adventure,2841,Anthropology,103,55,17,13,13,0,0,0,1,0,0,0,0,0,0,21,"Bauer, Brian S",223,ANTH
ANTH,101,World Cultures,2841,Anthropology,72,92,48,12,15,0,0,0,0,0,0,0,0,0,0,23,"Monaghan, John",262,ANTH
ANTH,102,Intro to Archaeology,2841,Anthropology,163,122,65,22,30,0,0,0,1,0,0,0,0,0,0,19,"LaMotta, Vincent",422,ANTH
ANTH,105,Human Evolution,2841,Anthropology,111,101,56,20,18,0,0,0,0,0,0,0,0,0,0,18,"Lee, Amanda",324,ANTH
ANTH,215,Anthropology of Religion,2841,Anthropology,14,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Giampaoli, Michelangelo",22,ANTH
ANTH,216,"Medicine, Culture, & Society",2841,Anthropology,94,18,10,3,10,0,0,0,0,0,0,0,0,0,0,10,"Starkweather, Kathrine Elizabeth",145,ANTH
ANTH,224,Archaeology of Southeast Asia,2841,Anthropology,3,7,4,3,2,0,0,0,0,0,0,0,0,0,0,4,"Hendrickson, Mitchel J",23,ANTH
ANTH,226,North American Archaeology,2841,Anthropology,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"LaMotta, Vincent",28,ANTH
ANTH,239,Topics: Forensic Anthropology,2841,Anthropology,12,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lee, Amanda",25,ANTH
ANTH,255,Middle East Feminisms,2369,Gender and Women's Studies,6,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Naber, Nadine",10,ANTH
ANTH,309,Writing Culture,2841,Anthropology,9,4,4,1,2,0,0,0,0,0,0,0,0,0,0,4,"Markovic, Alexander",24,ANTH
ANTH,320,Archaeology of Africa,2841,Anthropology,7,3,0,1,2,0,0,0,0,0,0,0,0,0,0,2,"Roosevelt, Anna C",15,ANTH
ANTH,394,Environmental Anthropology,2841,Anthropology,13,4,1,1,2,0,0,0,0,0,0,0,0,0,0,3,"Doane, Molly",24,ANTH
ANTH,494,Human Reproductive Ecology,2841,Anthropology,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Starkweather, Kathrine Elizabeth",10,ANTH
ARAB,101,Elementary Arabic I,2349,Classics & Mediterran Studies,36,4,0,2,2,0,0,0,0,0,0,0,0,0,0,2,"Almahamid, Jumana Mohammed",46,ARAB
ARAB,101,Elementary Arabic I,2349,Classics & Mediterran Studies,30,7,7,0,0,0,0,0,1,0,0,0,0,0,0,1,"Babiker, Mariam",46,ARAB
ARAB,103,Intermediate Arabic I,2349,Classics & Mediterran Studies,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",48,ARAB
ARAB,103,Intermediate Arabic I,2349,Classics & Mediterran Studies,19,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Babiker, Mariam",24,ARAB
ARAB,201,Adv Arabic through Literature,2349,Classics & Mediterran Studies,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",10,ARAB
ARAB,230,Arabic Literature in Tran,2349,Classics & Mediterran Studies,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",32,ARAB
ARCH,105,Architectural Studio 1,2911,School of Architecture,19,55,46,4,6,0,0,0,3,0,3,0,0,0,0,14,"Kelley, Thomas",150,ARCH
ARCH,151,Architecture at Chicago,2911,School of Architecture,51,30,14,8,12,0,0,0,0,0,27,0,0,0,0,8,"Torres, Antonio",150,ARCH
ARCH,200,Architecture and Society,2911,School of Architecture,19,32,7,2,11,0,0,0,3,0,0,0,0,0,0,6,"Brown, David P",80,ARCH
ARCH,205,Architectural Studio 3,2911,School of Architecture,19,36,7,4,2,0,0,0,1,0,0,0,0,0,0,2,"Preissner, Paul",71,ARCH
ARCH,251,Arch Analysis,2911,School of Architecture,14,36,22,5,14,0,0,0,0,0,0,0,0,0,0,5,"Hicks, Stewart Roger",96,ARCH
ARCH,359,Architectural Technology 1,2911,School of Architecture,7,11,17,2,0,0,0,0,0,0,34,0,0,0,0,0,"Frye, Christopher Allen",71,ARCH
ARCH,365,Architectural Studio 5,2911,School of Architecture,12,25,15,0,1,0,0,0,2,0,16,0,0,0,0,0,"Lyster, Clare",71,ARCH
ARCH,371,Architectural Theory 1,2911,School of Architecture,9,34,33,5,3,0,0,0,0,0,0,0,0,0,0,1,"Eisenschmidt, Alexander",85,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Geraki, Stefania Palmyra",13,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,3,4,5,0,0,0,0,0,1,0,0,0,0,0,0,1,"Materia, Barbara",14,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ahmed, Zehra Syed",13,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kelley, Jayne E",12,ARCH
ARCH,414,Contemporary Practices,2911,School of Architecture,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"De Jong, Judith",13,ARCH
ARCH,440,Digital Design and Fabrication,2911,School of Architecture,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bair, Kelly",14,ARCH
ARCH,465,Advanced Topic Studio 1,2911,School of Architecture,18,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chang, Abigail Ann",54,ARCH
ARCH,470,Structures I: Statics,2911,School of Architecture,42,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",48,ARCH
ARCH,520,Topics in Arch Theory,2911,School of Architecture,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacob, Samuel Thomas",10,ARCH
ARCH,522,Topics in Arch Technology,2911,School of Architecture,7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Andersen, Paul",14,ARCH
ARCH,531,Arch Theory & History I,2911,School of Architecture,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Somol, Robert E",14,ARCH
ARCH,551,Architectural Design I,2911,School of Architecture,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blankenbaker, Sarah Elizabeth",14,ARCH
ARCH,553,Architectural Design III,2911,School of Architecture,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dean, Penelope",10,ARCH
ARCH,561,Architectural Technology I,2911,School of Architecture,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,"Palider, Ryan",14,ARCH
ARCH,563,Architectural Technology III,2911,School of Architecture,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lally, Sean",10,ARCH
ARCH,565,Topic Studio,2911,School of Architecture,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andersen, Paul",18,ARCH
ARCH,574,Architectural Structures II,2911,School of Architecture,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",11,ARCH
ARCH,585,Arch Theory & History III,2911,School of Architecture,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Eisenschmidt, Alexander",11,ARCH
ART,101,Signifying Practices,2583,Art,16,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,"Bernblum, Iris R",23,ART
ART,101,Signifying Practices,2583,Art,13,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,"Sohrabi, Sanaz",20,ART
ART,112,Introduction to Drawing,2583,Art,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"Dunton, Sarabeth",19,ART
ART,112,Introduction to Drawing,2583,Art,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Ovid, Sherwin Samuel",20,ART
ART,112,Introduction to Drawing,2583,Art,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Grad Asst,20,ART
ART,112,Introduction to Drawing,2583,Art,8,8,2,0,1,0,0,0,0,0,0,0,0,0,0,1,"Morgan-Cloud, Nyeema",20,ART
ART,130,Intro to Painting + Color,2583,Art,15,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Bogdanova, Sofiya",20,ART
ART,130,Intro to Painting + Color,2583,Art,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Martinez, Victoria",20,ART
ART,130,Intro to Painting + Color,2583,Art,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Metzger, Matthew John",20,ART
ART,130,Intro to Painting + Color,2583,Art,32,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,Grad Asst,40,ART
ART,140,Introduction to Sculpture,2583,Art,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Hutchinson, Zachary Odell",20,ART
ART,140,Introduction to Sculpture,2583,Art,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Peterman, Dan",20,ART
ART,140,Introduction to Sculpture,2583,Art,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Majeed, Faheem",20,ART
ART,140,Introduction to Sculpture,2583,Art,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,20,ART
ART,150,Intro to New Media Arts,2583,Art,10,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,"Hamilton-Gamache, Wanbli Wichakpi",19,ART
ART,150,Intro to New Media Arts,2583,Art,6,8,1,1,1,0,0,0,1,0,0,0,0,0,0,1,"Boyles, Jenna",19,ART
ART,150,Intro to New Media Arts,2583,Art,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,"Condo, Sara A",15,ART
ART,150,Intro to New Media Arts,2583,Art,11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,"Green, Morgan",17,ART
ART,151,Intro to Creative Coding,2583,Art,6,3,1,3,4,0,0,0,0,0,0,0,0,0,0,2,"Perry, Alan James",19,ART
ART,151,Intro to Creative Coding,2583,Art,22,7,4,0,0,0,0,0,0,0,0,0,0,0,0,6,"Kelley-Hudgins, Jared Christopher",39,ART
ART,151,Intro to Creative Coding,2583,Art,8,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,"Livingston, Graham McIntosh",19,ART
ART,160,Intro to Digital Photo,2583,Art,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Bernblum, Iris R",19,ART
ART,160,Intro to Digital Photo,2583,Art,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Malagrino, Silvia A",19,ART
ART,160,Intro to Digital Photo,2583,Art,21,9,2,0,6,0,0,0,0,0,0,0,0,0,0,1,"Washington, Zuri Aqeela",39,ART
ART,160,Intro to Digital Photo,2583,Art,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Grad Asst,19,ART
ART,160,Intro to Digital Photo,2583,Art,10,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Mueller, Eileen",20,ART
ART,170,Introduction to Filmmaking,2583,Art,34,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,Grad Asst,40,ART
ART,170,Introduction to Filmmaking,2583,Art,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Hutchinson, Zachary Odell",20,ART
ART,170,Introduction to Filmmaking,2583,Art,9,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,"Taul, Paige Owens",20,ART
ART,190,SOC PRAC: PRISONS AND POLICING,2583,Art,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Reynolds, Laurie Jo",20,ART
ART,201,Practices of Art Education,2583,Art,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Estrada, William",11,ART
ART,212,Topics in Drawing I,2583,Art,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,"Young, Nathaniel James",20,ART
ART,250,Topics NMA: Wearables,2583,Art,6,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,"Boyles, Jenna",12,ART
ART,261,Topics in Analog Photography,2583,Art,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keihm, Colleen",13,ART
ART,270,Topics in Film: DO IT YOURSELF,2583,Art,7,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,"Mueller, Eileen",17,ART
ART,275,Topics in Screenwriting,2583,Art,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malmed, Jesse",20,ART
ART,310,Visual & Verbal Literacy,2583,Art,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sandlos, Karyn",13,ART
ART,330,Topics in Painting II,2583,Art,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",19,ART
ART,340,Topics in Sculpture II,2583,Art,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Peterman, Dan",20,ART
ART,350,3D SPACE 1: MODELING,2583,Art,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,"Raaf, Sabrina Kay",14,ART
ART,360,PHOTO III: BURDEN OF PROOF,2583,Art,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,"Miller, Nathan A",13,ART
ART,382,Topics in Art: Prof. Practice,2583,Art,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Funk, Tiffany Ann",16,ART
ART,401,Senior Projects: Critique,2583,Art,23,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,"Young, Nathaniel James",28,ART
ART,410,Art Education Practicum,2583,Art,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Estrada, William",13,ART
ART,457,Expanded Cinema,2583,Art,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hamilton-Gamache, Wanbli Wichakpi",11,ART
ART,460,Adv Photo: Anthotypes,2583,Art,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geissler, Beate",13,ART
ART,520,Seminar in Contemporary Theory,2583,Art,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brown, Rashayla Marie",15,ART
ART,520,Seminar in Contemporary Theory,2583,Art,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neff, John",10,ART
ART,530,Advanced Graduate Critique,2583,Art,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frid, Dianna",19,ART
ASP,96,Independent Study,2923,Academic Center for Excellence,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,"Arreola, Veronica I",21,ASP
BA,100,Intro UIC & Prof Dev Bus Schlr,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,"Soriano, Diana Ethel",22,BA
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,1,"Lord, Morgan",58,BA
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,"Wilson, Jeffrey Crossen",78,BA
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,0,"Anderson, Stephanie Leigh",62,BA
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,"Rodriguez, Paul",58,BA
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,"Soriano, Diana Ethel",19,BA
BA,100,Intro to UIC & Prof Dev,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,81,12,5,"Warner, Kimberly",98,BA
BA,101,Business1st-Year Seminar,2785,Business Administration Admini,0,0,0,0,0,0,0,0,5,0,0,0,0,57,3,2,"Bieliauskas, Rita Maria",67,BA
BA,101,Business First-Year Seminar,2785,Business Administration Admini,0,0,0,0,0,0,0,0,20,0,0,0,0,410,29,10,"Bieliauskas, Rita Maria",469,BA
BA,101,Business Scholars 1st-Year Sem,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,"Sanchez, Mayra",41,BA
BA,190,UIC Business Seminar Program,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,"Sanchez, Mayra",178,BA
BA,200,Managerial Communication,2785,Business Administration Admini,56,48,13,2,5,0,0,0,0,0,0,0,0,0,0,3,"Bailey, Lisa",127,BA
BA,200,Managerial Communication,2785,Business Administration Admini,98,51,6,2,2,0,0,0,0,0,0,0,0,0,0,1,"Wang, Jie",160,BA
BA,200,Managerial Communication,2785,Business Administration Admini,58,53,10,1,2,0,0,0,0,0,0,0,0,0,0,2,"Andrews, Dean",126,BA
BA,200,Managerial Communication,2785,Business Administration Admini,44,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Banks, Jacinta",61,BA
BA,200,Managerial Comm BBA Online,2785,Business Administration Admini,40,10,1,0,3,0,0,0,0,0,1,0,0,0,0,1,"Hardy, Florence",56,BA
BA,200,Managerial Communication,2785,Business Administration Admini,41,12,5,0,5,0,0,0,0,0,0,0,0,0,0,1,"Lord, Morgan",64,BA
BA,200,Managerial Communication,2785,Business Administration Admini,28,24,12,1,0,0,0,0,0,0,0,0,0,0,0,0,"Duros, Sally",65,BA
BA,220,Business Prof Dev II,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4,0,"Souri, Ranjit J",81,BA
BA,289,Business Internship Prog I,2785,Business Administration Admini,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,"Lacy, Virginia",50,BA
BA,290,Business Ethics for BBA Online,2785,Business Administration Admini,21,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,"McWilliams, Abagail",34,BA
BA,290,Business Ethics,2785,Business Administration Admini,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leahy, Edward",16,BA
BA,290,Business Ethics,2785,Business Administration Admini,19,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,"McWilliams, Abagail",28,BA
